sample,item,id,lexicon,family,query_type,cond,k,estimand_unchanged,route,implied_answer,gold,gold_is_true_answer,n_scm,group,vs_ORACLE,vs_RAW
n600,95,7208,KEEP,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,95,7208,KEEP,arrowhead,ate,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,95,7208,PSEUDO,arrowhead,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
n600,95,7208,PSEUDO,arrowhead,ate,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,95,7208,PSEUDO,arrowhead,ate,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,96,13558,KEEP,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
n600,96,13558,KEEP,arrowhead,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
n600,96,13558,KEEP,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
n600,96,13558,PSEUDO,arrowhead,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.6666666666666666,0.3333333333333333
n600,96,13558,PSEUDO,arrowhead,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
n600,96,13558,PSEUDO,arrowhead,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
n600,100,4365,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
n600,100,4365,KEEP,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
n600,100,4365,KEEP,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
n600,100,4365,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,100,4365,PSEUDO,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
n600,100,4365,PSEUDO,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,105,9178,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
n600,105,9178,KEEP,arrowhead,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.3333333333333333
n600,105,9178,KEEP,arrowhead,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
n600,105,9178,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
n600,105,9178,PSEUDO,arrowhead,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
n600,105,9178,PSEUDO,arrowhead,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.3333333333333333,0.0
n600,107,2480,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,107,2480,KEEP,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,107,2480,KEEP,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,107,2480,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
n600,107,2480,PSEUDO,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
n600,107,2480,PSEUDO,arrowhead,ett,DR_k3,3,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
n600,110,14506,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
n600,110,14506,KEEP,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
n600,110,14506,KEEP,arrowhead,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
n600,110,14506,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
n600,110,14506,PSEUDO,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,0.0
n600,110,14506,PSEUDO,arrowhead,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.3333333333333333
n600,111,3206,KEEP,arrowhead,ett,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.3333333333333333,0.0
n600,111,3206,KEEP,arrowhead,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
n600,111,3206,KEEP,arrowhead,ett,DR_k3,3,False,backdoor,yes,no,True,2,answer changed,0.0,-0.3333333333333333
n600,111,3206,PSEUDO,arrowhead,ett,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.3333333333333333
n600,111,3206,PSEUDO,arrowhead,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",-0.5,-0.5
n600,111,3206,PSEUDO,arrowhead,ett,DR_k3,3,False,backdoor,yes,no,True,2,answer changed,-0.3333333333333333,0.0
n600,119,9075,KEEP,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
n600,119,9075,KEEP,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
n600,119,9075,KEEP,arrowhead,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.6666666666666666
n600,119,9075,PSEUDO,arrowhead,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
n600,119,9075,PSEUDO,arrowhead,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,0.0
n600,119,9075,PSEUDO,arrowhead,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
n600,140,3299,KEEP,chain,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,140,3299,KEEP,chain,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,140,3299,PSEUDO,chain,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
n600,140,3299,PSEUDO,chain,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
n600,143,9264,KEEP,chain,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
n600,143,9264,KEEP,chain,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-1.0
n600,143,9264,PSEUDO,chain,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
n600,143,9264,PSEUDO,chain,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
n600,145,16941,KEEP,chain,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,145,16941,KEEP,chain,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-1.0,-1.0
n600,145,16941,PSEUDO,chain,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.3333333333333333
n600,145,16941,PSEUDO,chain,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
n600,149,12149,KEEP,chain,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,149,12149,KEEP,chain,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,149,12149,PSEUDO,chain,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,149,12149,PSEUDO,chain,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,155,4535,KEEP,chain,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,155,4535,KEEP,chain,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-1.0,-1.0
n600,155,4535,PSEUDO,chain,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
n600,155,4535,PSEUDO,chain,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
n600,158,1676,KEEP,chain,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,158,1676,KEEP,chain,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,158,1676,PSEUDO,chain,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,158,1676,PSEUDO,chain,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,159,12078,KEEP,chain,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
n600,159,12078,KEEP,chain,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-1.0
n600,159,12078,PSEUDO,chain,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.3333333333333333
n600,159,12078,PSEUDO,chain,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-1.0,-0.6666666666666666
n600,160,1716,KEEP,chain,ett,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
n600,160,1716,KEEP,chain,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.3333333333333333
n600,160,1716,PSEUDO,chain,ett,DR_k1,1,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
n600,160,1716,PSEUDO,chain,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
n600,165,19671,KEEP,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
n600,165,19671,KEEP,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
n600,165,19671,PSEUDO,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,1.0
n600,165,19671,PSEUDO,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
n600,169,8162,KEEP,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.3333333333333333
n600,169,8162,KEEP,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.3333333333333333
n600,169,8162,PSEUDO,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
n600,169,8162,PSEUDO,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
n600,172,14908,KEEP,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,172,14908,KEEP,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,172,14908,PSEUDO,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,172,14908,PSEUDO,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,174,19664,KEEP,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,174,19664,KEEP,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,174,19664,PSEUDO,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,174,19664,PSEUDO,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,176,16853,KEEP,chain,ett,DR_k1,1,False,no path,no,yes,True,2,answer changed,0.0,0.3333333333333333
n600,176,16853,KEEP,chain,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
n600,176,16853,PSEUDO,chain,ett,DR_k1,1,False,no path,no,yes,True,2,answer changed,0.3333333333333333,0.0
n600,176,16853,PSEUDO,chain,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.3333333333333333,0.0
n600,179,16837,KEEP,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,179,16837,KEEP,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,179,16837,PSEUDO,chain,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,179,16837,PSEUDO,chain,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,240,18810,KEEP,confounding,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
n600,240,18810,KEEP,confounding,ate,DR_k2,2,False,backdoor,yes,no,True,2,answer changed,0.3333333333333333,0.0
n600,240,18810,KEEP,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
n600,240,18810,PSEUDO,confounding,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,240,18810,PSEUDO,confounding,ate,DR_k2,2,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
n600,240,18810,PSEUDO,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,241,8349,KEEP,confounding,ate,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
n600,241,8349,KEEP,confounding,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,241,8349,KEEP,confounding,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,241,8349,PSEUDO,confounding,ate,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,0.0,0.0
n600,241,8349,PSEUDO,confounding,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,241,8349,PSEUDO,confounding,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,246,8686,KEEP,confounding,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,246,8686,KEEP,confounding,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,246,8686,KEEP,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,246,8686,PSEUDO,confounding,ate,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,246,8686,PSEUDO,confounding,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,246,8686,PSEUDO,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,247,18761,KEEP,confounding,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
n600,247,18761,KEEP,confounding,ate,DR_k2,2,False,backdoor,no,yes,True,2,answer changed,0.3333333333333333,0.0
n600,247,18761,KEEP,confounding,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
n600,247,18761,PSEUDO,confounding,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,247,18761,PSEUDO,confounding,ate,DR_k2,2,False,backdoor,no,yes,True,2,answer changed,0.0,0.0
n600,247,18761,PSEUDO,confounding,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
n600,250,3613,KEEP,confounding,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
n600,250,3613,KEEP,confounding,ate,DR_k2,2,False,backdoor,no,yes,True,2,answer changed,-0.6666666666666666,-1.0
n600,250,3613,KEEP,confounding,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-1.0
n600,250,3613,PSEUDO,confounding,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,250,3613,PSEUDO,confounding,ate,DR_k2,2,False,backdoor,no,yes,True,2,answer changed,0.0,0.0
n600,250,3613,PSEUDO,confounding,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,251,14018,KEEP,confounding,ate,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
n600,251,14018,KEEP,confounding,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,251,14018,KEEP,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,251,14018,PSEUDO,confounding,ate,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
n600,251,14018,PSEUDO,confounding,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,251,14018,PSEUDO,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,253,8414,KEEP,confounding,ate,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
n600,253,8414,KEEP,confounding,ate,DR_k2,2,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
n600,253,8414,KEEP,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,253,8414,PSEUDO,confounding,ate,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
n600,253,8414,PSEUDO,confounding,ate,DR_k2,2,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
n600,253,8414,PSEUDO,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,257,8487,KEEP,confounding,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.5,-1.0
n600,257,8487,KEEP,confounding,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.5,-1.0
n600,257,8487,KEEP,confounding,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-1.0
n600,257,8487,PSEUDO,confounding,ate,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,257,8487,PSEUDO,confounding,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,257,8487,PSEUDO,confounding,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
n600,258,13998,KEEP,confounding,ate,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.3333333333333333,0.0
n600,258,13998,KEEP,confounding,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
n600,258,13998,KEEP,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
n600,258,13998,PSEUDO,confounding,ate,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
n600,258,13998,PSEUDO,confounding,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,258,13998,PSEUDO,confounding,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,260,18887,KEEP,confounding,ett,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
n600,260,18887,KEEP,confounding,ett,DR_k2,2,False,backdoor,yes,no,True,2,answer changed,0.0,-0.6666666666666666
n600,260,18887,KEEP,confounding,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,260,18887,PSEUDO,confounding,ett,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.3333333333333333
n600,260,18887,PSEUDO,confounding,ett,DR_k2,2,False,backdoor,yes,no,True,2,answer changed,0.0,0.3333333333333333
n600,260,18887,PSEUDO,confounding,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
n600,263,8718,KEEP,confounding,ett,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.3333333333333333
n600,263,8718,KEEP,confounding,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",-0.3333333333333333,0.0
n600,263,8718,KEEP,confounding,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",-0.6666666666666666,-0.3333333333333333
n600,263,8718,PSEUDO,confounding,ett,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.5,0.5
n600,263,8718,PSEUDO,confounding,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,263,8718,PSEUDO,confounding,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
n600,267,14177,KEEP,confounding,ett,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,267,14177,KEEP,confounding,ett,DR_k2,2,False,backdoor,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
n600,267,14177,KEEP,confounding,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
n600,267,14177,PSEUDO,confounding,ett,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,0.5,0.0
n600,267,14177,PSEUDO,confounding,ett,DR_k2,2,False,backdoor,no,yes,True,2,answer changed,0.3333333333333333,-0.3333333333333333
n600,267,14177,PSEUDO,confounding,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-0.6666666666666666
n600,268,19014,KEEP,confounding,ett,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,0.0,0.0
n600,268,19014,KEEP,confounding,ett,DR_k2,2,False,backdoor,no,yes,True,2,answer changed,-0.3333333333333333,0.0
n600,268,19014,KEEP,confounding,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.5
n600,268,19014,PSEUDO,confounding,ett,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,0.0,0.0
n600,268,19014,PSEUDO,confounding,ett,DR_k2,2,False,backdoor,no,yes,True,2,answer changed,-0.5,-1.0
n600,268,19014,PSEUDO,confounding,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-1.0
n600,271,8314,KEEP,confounding,ett,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,0.3333333333333333,-0.6666666666666666
n600,271,8314,KEEP,confounding,ett,DR_k2,2,False,backdoor,no,yes,True,2,answer changed,0.6666666666666666,-0.3333333333333333
n600,271,8314,KEEP,confounding,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-1.0
n600,271,8314,PSEUDO,confounding,ett,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,0.0,0.3333333333333333
