model,lexicon,cond,item,id,old_pred,new_pred,old_correct,new_correct
gpt-4.1-nano,PSEUDO,RAW,445,15380,yes,no,0,1
gpt-4.1-nano,PSEUDO,ORACLE,445,15380,yes,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,445,15380,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,446,20031,yes,yes,0,0
gpt-4.1-nano,PSEUDO,ORACLE,446,20031,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,446,20031,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,447,20040,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,447,20040,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,447,20040,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,448,20033,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,448,20033,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,448,20033,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,449,734,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,449,734,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,449,734,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,450,20055,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,450,20055,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,450,20055,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,451,11126,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,451,11126,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,451,11126,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,452,16087,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,452,16087,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,452,16087,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,453,20010,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,453,20010,yes,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,453,20010,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,454,19938,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,454,19938,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,454,19938,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,455,9548,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,455,9548,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,455,9548,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,456,19936,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,456,19936,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,456,19936,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,457,11115,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,457,11115,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,457,11115,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,458,5551,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,458,5551,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,458,5551,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,459,5689,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,459,5689,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,459,5689,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,486,4302,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,486,4302,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,486,4302,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,487,8951,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,487,8951,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,487,8951,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,488,19318,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,488,19318,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,488,19318,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,489,14570,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,489,14570,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,489,14570,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,490,14676,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,490,14676,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,490,14676,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,491,4171,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,491,4171,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,491,4171,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,492,14638,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,492,14638,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,492,14638,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,493,14591,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,493,14591,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,493,14591,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,494,8971,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,494,8971,no,yes,0,1
gpt-4.1-nano,PSEUDO,DR_k1,494,8971,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,497,4166,yes,no,1,0
gpt-4.1-nano,PSEUDO,ORACLE,497,4166,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,497,4166,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,498,19368,no,yes,1,0
gpt-4.1-nano,PSEUDO,ORACLE,498,19368,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,498,19368,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,499,4274,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,499,4274,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,499,4274,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,500,10233,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,500,10233,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,500,10233,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,501,19352,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,501,19352,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,501,19352,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,502,14577,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,502,14577,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,502,14577,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,503,4208,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,503,4208,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,503,4208,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,504,14663,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,504,14663,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,504,14663,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,505,10239,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,505,10239,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,505,10239,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,506,14565,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,506,14565,no,yes,0,1
gpt-4.1-nano,PSEUDO,DR_k1,506,14565,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,507,4220,yes,no,0,1
gpt-4.1-nano,PSEUDO,ORACLE,507,4220,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,507,4220,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,508,14593,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,508,14593,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,508,14593,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,509,14660,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,509,14660,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,509,14660,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,510,8972,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,510,8972,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,510,8972,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,511,10227,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,511,10227,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,511,10227,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,512,14689,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,512,14689,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,512,14689,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,513,14619,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,513,14619,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,513,14619,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,514,9048,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,514,9048,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,514,9048,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,515,19332,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,515,19332,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,515,19332,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,516,10238,,no,0,1
gpt-4.1-nano,PSEUDO,ORACLE,516,10238,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,516,10238,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,517,4270,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,517,4270,yes,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,517,4270,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,518,20640,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,518,20640,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,518,20640,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,519,14623,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,519,14623,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,519,14623,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,542,2255,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,542,2255,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,542,2255,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,543,3030,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,543,3030,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,543,3030,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,544,12563,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,544,12563,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,544,12563,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,548,11462,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,548,11462,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,548,11462,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,551,15255,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,551,15255,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,551,15255,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,553,12561,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,553,12561,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,553,12561,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,556,2164,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,556,2164,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,556,2164,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,558,6947,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,558,6947,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,558,6947,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,560,17335,no,,0,0
gpt-4.1-nano,PSEUDO,ORACLE,560,17335,yes,,1,0
gpt-4.1-nano,PSEUDO,DR_k1,560,17335,,no,0,0
gpt-4.1-nano,PSEUDO,RAW,561,1071,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,561,1071,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,561,1071,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,562,12465,,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,562,12465,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,562,12465,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,563,9850,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,563,9850,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,563,9850,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,564,6984,yes,no,0,1
gpt-4.1-nano,PSEUDO,ORACLE,564,6984,yes,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,564,6984,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,565,21,yes,yes,0,0
gpt-4.1-nano,PSEUDO,ORACLE,565,21,,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,565,21,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,566,9708,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,566,9708,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,566,9708,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,567,12508,no,,1,0
gpt-4.1-nano,PSEUDO,ORACLE,567,12508,,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,567,12508,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,568,9525,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,568,9525,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,568,9525,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,569,1439,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,569,1439,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,569,1439,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,570,1011,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,570,1011,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,570,1011,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,571,17408,,,0,0
gpt-4.1-nano,PSEUDO,ORACLE,571,17408,,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,571,17408,yes,,1,0
gpt-4.1-nano,PSEUDO,RAW,572,32,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,572,32,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,572,32,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,573,6200,,,0,0
gpt-4.1-nano,PSEUDO,ORACLE,573,6200,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,573,6200,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,574,20355,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,574,20355,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,574,20355,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,575,10417,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,575,10417,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,575,10417,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,576,16215,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,576,16215,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,576,16215,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,577,20243,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,577,20243,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,577,20243,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,578,9843,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,578,9843,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,578,9843,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,579,3002,,,0,0
gpt-4.1-nano,PSEUDO,ORACLE,579,3002,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,579,3002,no,,0,0
gpt-4.1-mini,KEEP,RAW,20,8239,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,20,8239,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,20,8239,no,no,0,0
gpt-4.1-mini,KEEP,RAW,21,19806,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,21,19806,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,21,19806,no,no,1,1
gpt-4.1-mini,KEEP,RAW,23,16818,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,23,16818,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,23,16818,,no,0,1
gpt-4.1-mini,KEEP,RAW,24,19796,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,24,19796,yes,no,1,0
gpt-4.1-mini,KEEP,DR_k1,24,19796,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,26,6588,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,26,6588,no,yes,0,1
gpt-4.1-mini,KEEP,DR_k1,26,6588,no,no,0,0
gpt-4.1-mini,KEEP,RAW,29,1591,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,29,1591,no,yes,1,0
gpt-4.1-mini,KEEP,DR_k1,29,1591,,no,0,1
gpt-4.1-mini,KEEP,RAW,32,15108,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,32,15108,no,yes,1,0
gpt-4.1-mini,KEEP,DR_k1,32,15108,no,no,1,1
gpt-4.1-mini,KEEP,RAW,33,18628,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,33,18628,no,no,0,0
gpt-4.1-mini,KEEP,DR_k1,33,18628,no,no,0,0
gpt-4.1-mini,KEEP,RAW,34,17061,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,34,17061,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,34,17061,no,no,0,0
gpt-4.1-mini,KEEP,RAW,35,15152,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,35,15152,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,35,15152,no,no,0,0
gpt-4.1-mini,KEEP,RAW,37,3443,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,37,3443,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,37,3443,no,no,1,1
gpt-4.1-mini,KEEP,RAW,39,1668,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,39,1668,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,39,1668,,,0,0
gpt-4.1-mini,KEEP,RAW,40,20200,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,40,20200,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,40,20200,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,41,9719,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,41,9719,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,41,9719,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,42,10021,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,42,10021,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,42,10021,no,no,1,1
gpt-4.1-mini,KEEP,RAW,43,9798,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,43,9798,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,43,9798,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,44,10379,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,44,10379,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,44,10379,no,no,1,1
gpt-4.1-mini,KEEP,RAW,45,10366,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,45,10366,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,45,10366,no,no,1,1
gpt-4.1-mini,KEEP,RAW,46,9799,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,46,9799,no,yes,1,0
gpt-4.1-mini,KEEP,DR_k1,46,9799,no,no,1,1
gpt-4.1-mini,KEEP,RAW,47,9728,yes,no,1,0
gpt-4.1-mini,KEEP,ORACLE,47,9728,no,no,0,0
gpt-4.1-mini,KEEP,DR_k1,47,9728,yes,no,1,0
gpt-4.1-mini,KEEP,RAW,48,20193,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,48,20193,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,48,20193,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,49,10313,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,49,10313,,no,0,1
gpt-4.1-mini,KEEP,DR_k1,49,10313,no,no,1,1
gpt-4.1-mini,KEEP,RAW,50,20727,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,50,20727,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,50,20727,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,51,20195,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,51,20195,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,51,20195,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,52,9789,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,52,9789,yes,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,52,9789,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,53,20175,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,53,20175,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,53,20175,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,54,9795,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,54,9795,yes,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,54,9795,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,55,10041,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,55,10041,yes,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,55,10041,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,56,10355,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,56,10355,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,56,10355,no,no,1,1
gpt-4.1-mini,KEEP,RAW,57,20702,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,57,20702,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,57,20702,no,no,1,1
gpt-4.1-mini,KEEP,RAW,58,9821,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,58,9821,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,58,9821,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,59,10044,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,59,10044,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,59,10044,no,no,1,1
gpt-4.1-mini,KEEP,RAW,81,13538,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,81,13538,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,81,13538,no,no,1,1
gpt-4.1-mini,KEEP,RAW,82,9160,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,82,9160,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,82,9160,yes,no,0,1
gpt-4.1-mini,KEEP,RAW,83,2848,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,83,2848,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,83,2848,no,no,1,1
gpt-4.1-mini,KEEP,RAW,84,7592,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,84,7592,no,no,0,0
gpt-4.1-mini,KEEP,DR_k1,84,7592,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,87,13650,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,87,13650,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,87,13650,no,yes,1,0
gpt-4.1-mini,KEEP,RAW,88,2574,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,88,2574,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,88,2574,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,89,2323,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,89,2323,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,89,2323,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,90,8091,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,90,8091,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,90,8091,no,no,1,1
gpt-4.1-mini,KEEP,RAW,92,19581,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,92,19581,no,yes,1,0
gpt-4.1-mini,KEEP,DR_k1,92,19581,no,no,1,1
gpt-4.1-mini,KEEP,RAW,95,7208,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,95,7208,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,95,7208,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,96,13558,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,96,13558,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,96,13558,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,100,4365,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,100,4365,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,100,4365,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,101,3245,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,101,3245,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,101,3245,no,no,1,1
gpt-4.1-mini,KEEP,RAW,102,20288,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,102,20288,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,102,20288,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,103,20269,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,103,20269,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,103,20269,no,no,1,1
gpt-4.1-mini,KEEP,RAW,104,13224,yes,no,1,0
gpt-4.1-mini,KEEP,ORACLE,104,13224,,,0,0
gpt-4.1-mini,KEEP,DR_k1,104,13224,no,no,0,0
gpt-4.1-mini,KEEP,RAW,105,9178,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,105,9178,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,105,9178,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,106,13526,yes,no,1,0
gpt-4.1-mini,KEEP,ORACLE,106,13526,,no,0,0
gpt-4.1-mini,KEEP,DR_k1,106,13526,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,107,2480,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,107,2480,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,107,2480,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,108,17732,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,108,17732,yes,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,108,17732,no,no,1,1
gpt-4.1-mini,KEEP,RAW,109,2437,,,0,0
gpt-4.1-mini,KEEP,ORACLE,109,2437,,,0,0
gpt-4.1-mini,KEEP,DR_k1,109,2437,no,,1,0
gpt-4.1-mini,KEEP,RAW,110,14506,yes,no,1,0
gpt-4.1-mini,KEEP,ORACLE,110,14506,yes,yes,1,1
