item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error
1106,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,yes,5,True,True,gpt-4.1,yes,1,1,137,3,
1111,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,383,574,
1111,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,304,490,
1113,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,148,176,
1113,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,92,48,
1116,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,186,152,
1116,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,144,121,
1119,"humidity | temperature | weather conditions || AB,AC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,114,94,
1119,"humidity | temperature | weather conditions || AB,AC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,88,3,
1122,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,197,189,
1122,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,113,3,
1127,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,146,73,
1127,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,94,100,
1131,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,True,True,gpt-4.1,no,1,1,251,97,
1131,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,no,5,True,True,gpt-4.1,no,1,1,162,3,
1133,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,192,89,
1133,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,138,56,
1140,"exam score | grade in the course | number of hours studied || AB,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,133,76,
1140,"exam score | grade in the course | number of hours studied || AB,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,94,120,
1141,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,259,260,
1141,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,174,3,
1143,"job performance | level of education | salary level | years of work experience || AC,AD,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,145,94,
1143,"job performance | level of education | salary level | years of work experience || AC,AD,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,94,3,
1144,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",ORACLE,KEEP,no,3,True,True,gpt-4.1,no,1,1,302,556,
1144,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",RAW,KEEP,no,3,True,True,gpt-4.1,no,1,1,256,446,
1146,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,KEEP,no,3,True,True,gpt-4.1,no,1,1,212,128,
1146,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",RAW,KEEP,no,3,True,True,gpt-4.1,no,1,1,154,68,
1155,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,248,121,
1155,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,170,3,
1161,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,True,True,gpt-4.1,no,1,1,295,107,
1161,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,True,True,gpt-4.1,no,1,1,174,45,
1162,"the amount of water poured | the growth rate of plants | the weather condition || AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,143,67,
1162,"the amount of water poured | the growth rate of plants | the weather condition || AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,98,168,
1165,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,176,108,
1165,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,130,3,
1167,"amount of exercise | overall health condition | physical fitness level || AB,AC",ORACLE,KEEP,yes,3,True,True,gpt-4.1,yes,1,1,173,132,
1167,"amount of exercise | overall health condition | physical fitness level || AB,AC",RAW,KEEP,yes,3,True,True,gpt-4.1,yes,1,1,142,3,
1168,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,237,108,
1168,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,110,3,
1169,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,,0,0,274,700,
1169,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,226,468,
1170,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,144,199,
1170,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,98,3,
1171,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,155,137,
1171,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,90,92,
1173,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,True,True,gpt-4.1,no,1,1,251,166,
1173,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,no,5,True,True,gpt-4.1,no,1,1,162,67,
1178,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,198,232,
1178,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,146,73,
1179,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,182,145,
1179,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,134,87,
1181,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,129,124,
1181,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,94,51,
1188,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,134,171,
1188,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,90,36,
1189,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,156,96,
1189,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,106,3,
1190,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,148,198,
1190,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,92,128,
1191,"amount of rainfall | growth rate of plants | water level in a nearby river || AB,AC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,131,88,
1191,"amount of rainfall | growth rate of plants | water level in a nearby river || AB,AC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,96,135,
1193,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,129,55,
1193,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,88,245,
1202,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,166,105,
1202,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,106,3,
1204,"first-born child | parent | second-born child | third-born child || AB,AC,AD,BC,BD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,187,157,
1204,"first-born child | parent | second-born child | third-born child || AB,AC,AD,BC,BD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,138,142,
1206,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,146,172,
1206,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,92,112,
1209,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,184,119,
1209,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,105,3,
1219,"amount of rainfall | humidity | temperature | weather conditions || AB,AC,AD,BC,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,262,440,
1219,"amount of rainfall | humidity | temperature | weather conditions || AB,AC,AD,BC,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,214,462,
1222,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,gpt-4.1,yes,1,1,201,73,
1222,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,KEEP,yes,5,True,True,gpt-4.1,yes,1,1,137,117,
1224,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,197,69,
1224,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,112,121,
1226,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,158,34,
1226,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,92,3,
1229,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,250,183,
1229,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,170,74,
1231,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,237,129,
1231,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,116,95,
1232,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",ORACLE,KEEP,yes,3,True,True,gpt-4.1,yes,1,1,205,116,
1232,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",RAW,KEEP,yes,3,True,True,gpt-4.1,yes,1,1,158,3,
1234,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,188,74,
1234,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,110,40,
1236,"crop growth | harvest yield | temperature || AB,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,125,116,
1236,"crop growth | harvest yield | temperature || AB,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,91,3,
