item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error,provider,finish,usd,max_tokens
634,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,195,,Novita,stop,9.69e-05,700
636,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,218,204,,Novita,stop,0.00011103,700
636,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,160,221,,Novita,stop,0.00011,700
637,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,174,259,,Novita,stop,0.00012709,700
637,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,116,202,,Novita,stop,9.646e-05,700
639,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,145,140,,Novita,stop,7.5575e-05,700
639,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,343,,Novita,stop,0.00015016,700
642,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,214,,Novita,stop,0.00010504,700
642,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,201,,Novita,stop,9.336e-05,700
645,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,143,378,,Novita,stop,0.000170505,700
645,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,147,,Novita,stop,7.203e-05,700
646,"amount of rainfall | likelihood of flooding | water level in a river || AB,BC",ORACLE,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,199,204,,Novita,stop,0.000108465,700
646,"amount of rainfall | likelihood of flooding | water level in a river || AB,BC",RAW,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,156,131,,Novita,stop,7.346e-05,700
648,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,211,171,,Novita,stop,9.6885e-05,700
648,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,160,129,,Novita,stop,7.32e-05,700
650,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,179,204,,Novita,stop,0.000105765,700
650,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,132,114,,Novita,stop,6.342e-05,700
652,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,309,,Novita,stop,0.00014412,700
652,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,267,,Novita,stop,0.00012003,700
662,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,200,154,,Novita,stop,8.86e-05,700
662,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,164,,Novita,stop,8.558e-05,700
664,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,174,258,,Novita,stop,0.00012669,700
664,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,104,108,,Novita,stop,5.724e-05,700
668,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,196,179,,Novita,stop,9.806e-05,700
668,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,124,,Novita,stop,6.85e-05,700
671,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,192,198,,Novita,stop,0.00010512,700
671,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,152,141,,Novita,stop,7.692e-05,700
672,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,285,657,,Novita,stop,0.000301275,700
672,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,229,593,,Novita,stop,0.000268115,700
673,"the amount of rainfall | the growth rate of crops | the water level in the river || AB,AC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,147,159,,Novita,stop,8.3445e-05,700
673,"the amount of rainfall | the growth rate of crops | the water level in the river || AB,AC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,110,192,,Novita,stop,9.165e-05,700
675,"employment status | happiness level | income | level of education || AB,AC,AD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,127,50,,Novita,stop,3.7145e-05,700
675,"employment status | happiness level | income | level of education || AB,AC,AD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,230,,Novita,stop,0.00010496,700
677,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,151,306,,Novita,stop,0.000142785,700
677,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,102,336,,Novita,stop,0.00014817,700
678,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,177,193,,Novita,stop,0.000101095,700
678,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,106,296,,Novita,stop,0.00013271,700
679,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,128,301,,Novita,stop,0.00013768,700
679,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,92,157,,Novita,stop,7.522e-05,700
680,"amount of exercise | overall health condition | physical fitness level || AB,AC",ORACLE,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,179,174,,Novita,stop,9.3765e-05,700
680,"amount of exercise | overall health condition | physical fitness level || AB,AC",RAW,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,225,,Novita,stop,0.00010998,700
684,"investment in advertising | number of website visits | sales revenue || AB,AC,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,294,507,,Novita,stop,0.00024249,700
684,"investment in advertising | number of website visits | sales revenue || AB,AC,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,250,637,,Novita,stop,0.00028855,700
688,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,191,222,,Novita,stop,0.000114585,700
688,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,112,273,,Novita,stop,0.00012432,700
699,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,184,211,,Novita,stop,0.00010924,700
699,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,140,139,,Novita,stop,7.45e-05,700
701,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,159,245,,Novita,stop,0.000119465,700
701,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,108,391,,Novita,stop,0.00017098,700
706,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,191,381,,Novita,stop,0.000178185,700
706,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,124,268,,Novita,stop,0.00012394,700
707,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,149,121,,Novita,stop,6.8515e-05,700
707,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,99,304,,Novita,stop,0.000134965,700
708,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,146,155,,Novita,stop,8.171e-05,700
708,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,102,292,,Novita,stop,0.00013057,700
710,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,161,224,,Novita,stop,0.000111335,700
710,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,181,,Novita,stop,8.536e-05,700
723,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,142,78,,Novita,stop,5.037e-05,700
723,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,109,,Novita,stop,5.71e-05,700
728,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,201,,Novita,stop,0.00010092,700
728,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,285,,Novita,stop,0.00012723,700
729,"exam score | grade in the course | number of hours studied || AB,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,187,178,,Novita,stop,9.6445e-05,700
729,"exam score | grade in the course | number of hours studied || AB,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,151,,Novita,stop,8.038e-05,700
734,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,264,225,,Novita,stop,0.00012564,700
734,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,180,169,,Novita,stop,9.19e-05,700
735,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,134,194,,Novita,stop,9.569e-05,700
735,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,97,213,,Novita,stop,9.8295e-05,700
737,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,243,312,,Novita,stop,0.000157605,700
737,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,122,225,,Novita,stop,0.00010647,700
741,"crop yield | harvest quality | temperature | weather conditions || AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,295,,Novita,stop,0.00013744,700
741,"crop yield | harvest quality | temperature | weather conditions || AC,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,94,113,,Novita,stop,5.789e-05,700
746,"job performance | level of education | salary level | years of work experience || AC,AD,BC,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,200,164,,Novita,stop,9.26e-05,700
746,"job performance | level of education | salary level | years of work experience || AC,AD,BC,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,149,160,,Novita,stop,8.4115e-05,700
748,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,397,634,,Novita,stop,0.000307195,700
