model,lexicon,cond,item,old_pred,new_pred,old_correct,new_correct
gpt-4.1-nano,PSEUDO,ORACLE,499,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,499,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,500,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,500,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,500,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,501,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,501,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,501,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,502,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,502,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,502,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,503,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,503,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,503,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,504,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,504,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,504,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,505,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,505,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,505,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,506,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,506,no,yes,0,1
gpt-4.1-nano,PSEUDO,DR_k1,506,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,507,yes,no,0,1
gpt-4.1-nano,PSEUDO,ORACLE,507,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,507,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,508,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,508,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,508,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,509,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,509,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,509,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,510,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,510,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,510,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,511,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,511,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,511,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,512,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,512,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,512,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,513,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,513,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,513,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,514,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,514,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,514,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,515,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,515,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,515,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,516,,no,0,1
gpt-4.1-nano,PSEUDO,ORACLE,516,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,516,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,517,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,517,yes,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,517,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,518,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,518,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,518,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,519,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,519,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,519,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,542,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,542,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,542,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,543,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,543,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,543,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,544,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,544,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,544,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,548,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,548,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,548,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,551,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,551,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,551,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,553,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,553,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,553,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,556,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,556,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,556,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,558,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,558,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,558,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,560,no,,0,0
gpt-4.1-nano,PSEUDO,ORACLE,560,yes,,1,0
gpt-4.1-nano,PSEUDO,DR_k1,560,,no,0,0
gpt-4.1-nano,PSEUDO,RAW,561,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,561,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,561,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,562,,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,562,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,562,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,563,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,563,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,563,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,564,yes,no,0,1
gpt-4.1-nano,PSEUDO,ORACLE,564,yes,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,564,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,565,yes,yes,0,0
gpt-4.1-nano,PSEUDO,ORACLE,565,,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,565,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,566,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,566,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,566,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,567,no,,1,0
gpt-4.1-nano,PSEUDO,ORACLE,567,,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,567,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,568,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,568,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,568,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,569,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,569,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,569,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,570,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,570,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,570,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,571,,,0,0
gpt-4.1-nano,PSEUDO,ORACLE,571,,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,571,yes,,1,0
gpt-4.1-nano,PSEUDO,RAW,572,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,572,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,572,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,573,,,0,0
gpt-4.1-nano,PSEUDO,ORACLE,573,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,573,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,574,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,574,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,574,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,575,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,575,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,575,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,576,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,576,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,576,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,577,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,577,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,577,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,578,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,578,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,578,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,579,,,0,0
gpt-4.1-nano,PSEUDO,ORACLE,579,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,579,no,,0,0
gpt-4.1-mini,KEEP,RAW,20,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,20,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,20,no,no,0,0
gpt-4.1-mini,KEEP,RAW,21,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,21,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,21,no,no,1,1
gpt-4.1-mini,KEEP,RAW,23,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,23,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,23,,no,0,1
gpt-4.1-mini,KEEP,RAW,24,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,24,yes,no,1,0
gpt-4.1-mini,KEEP,DR_k1,24,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,26,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,26,no,yes,0,1
gpt-4.1-mini,KEEP,DR_k1,26,no,no,0,0
gpt-4.1-mini,KEEP,RAW,29,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,29,no,yes,1,0
gpt-4.1-mini,KEEP,DR_k1,29,,no,0,1
gpt-4.1-mini,KEEP,RAW,32,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,32,no,yes,1,0
gpt-4.1-mini,KEEP,DR_k1,32,no,no,1,1
gpt-4.1-mini,KEEP,RAW,33,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,33,no,no,0,0
gpt-4.1-mini,KEEP,DR_k1,33,no,no,0,0
gpt-4.1-mini,KEEP,RAW,34,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,34,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,34,no,no,0,0
gpt-4.1-mini,KEEP,RAW,35,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,35,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,35,no,no,0,0
gpt-4.1-mini,KEEP,RAW,37,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,37,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,37,no,no,1,1
gpt-4.1-mini,KEEP,RAW,39,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,39,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,39,,,0,0
gpt-4.1-mini,KEEP,RAW,40,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,40,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,40,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,41,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,41,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,41,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,42,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,42,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,42,no,no,1,1
gpt-4.1-mini,KEEP,RAW,43,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,43,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,43,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,44,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,44,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,44,no,no,1,1
gpt-4.1-mini,KEEP,RAW,45,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,45,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,45,no,no,1,1
gpt-4.1-mini,KEEP,RAW,46,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,46,no,yes,1,0
gpt-4.1-mini,KEEP,DR_k1,46,no,no,1,1
gpt-4.1-mini,KEEP,RAW,47,yes,no,1,0
gpt-4.1-mini,KEEP,ORACLE,47,no,no,0,0
gpt-4.1-mini,KEEP,DR_k1,47,yes,no,1,0
gpt-4.1-mini,KEEP,RAW,48,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,48,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,48,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,49,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,49,,no,0,1
gpt-4.1-mini,KEEP,DR_k1,49,no,no,1,1
gpt-4.1-mini,KEEP,RAW,50,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,50,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,50,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,51,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,51,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,51,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,52,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,52,yes,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,52,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,53,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,53,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,53,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,54,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,54,yes,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,54,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,55,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,55,yes,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,55,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,56,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,56,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,56,no,no,1,1
gpt-4.1-mini,KEEP,RAW,57,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,57,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,57,no,no,1,1
gpt-4.1-mini,KEEP,RAW,58,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,58,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,58,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,59,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,59,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,59,no,no,1,1
gpt-4.1-mini,KEEP,RAW,81,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,81,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,81,no,no,1,1
gpt-4.1-mini,KEEP,RAW,82,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,82,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,82,yes,no,0,1
gpt-4.1-mini,KEEP,RAW,83,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,83,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,83,no,no,1,1
gpt-4.1-mini,KEEP,RAW,84,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,84,no,no,0,0
gpt-4.1-mini,KEEP,DR_k1,84,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,87,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,87,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,87,no,yes,1,0
gpt-4.1-mini,KEEP,RAW,88,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,88,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,88,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,89,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,89,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,89,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,90,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,90,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,90,no,no,1,1
gpt-4.1-mini,KEEP,RAW,92,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,92,no,yes,1,0
gpt-4.1-mini,KEEP,DR_k1,92,no,no,1,1
gpt-4.1-mini,KEEP,RAW,95,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,95,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,95,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,96,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,96,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,96,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,100,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,100,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,100,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,101,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,101,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,101,no,no,1,1
gpt-4.1-mini,KEEP,RAW,102,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,102,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,102,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,103,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,103,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,103,no,no,1,1
gpt-4.1-mini,KEEP,RAW,104,yes,no,1,0
gpt-4.1-mini,KEEP,ORACLE,104,,,0,0
gpt-4.1-mini,KEEP,DR_k1,104,no,no,0,0
gpt-4.1-mini,KEEP,RAW,105,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,105,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,105,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,106,yes,no,1,0
gpt-4.1-mini,KEEP,ORACLE,106,,no,0,0
gpt-4.1-mini,KEEP,DR_k1,106,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,107,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,107,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,107,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,108,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,108,yes,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,108,no,no,1,1
gpt-4.1-mini,KEEP,RAW,109,,,0,0
gpt-4.1-mini,KEEP,ORACLE,109,,,0,0
gpt-4.1-mini,KEEP,DR_k1,109,no,,1,0
gpt-4.1-mini,KEEP,RAW,110,yes,no,1,0
gpt-4.1-mini,KEEP,ORACLE,110,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,110,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,111,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,111,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,111,no,no,1,1
gpt-4.1-mini,KEEP,RAW,112,no,,0,0
gpt-4.1-mini,KEEP,ORACLE,112,no,,0,0
gpt-4.1-mini,KEEP,DR_k1,112,no,,0,0
gpt-4.1-mini,KEEP,RAW,113,,,0,0
gpt-4.1-mini,KEEP,ORACLE,113,,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,113,no,no,1,1
gpt-4.1-mini,KEEP,RAW,114,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,114,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,114,no,yes,1,0
gpt-4.1-mini,KEEP,RAW,115,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,115,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,115,no,no,1,1
gpt-4.1-mini,KEEP,RAW,116,,,0,0
gpt-4.1-mini,KEEP,ORACLE,116,,,0,0
gpt-4.1-mini,KEEP,DR_k1,116,,,0,0
gpt-4.1-mini,KEEP,RAW,117,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,117,no,yes,0,1
gpt-4.1-mini,KEEP,DR_k1,117,no,no,0,0
gpt-4.1-mini,KEEP,RAW,118,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,118,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,118,no,no,1,1
gpt-4.1-mini,KEEP,RAW,119,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,119,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,119,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,140,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,140,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,140,no,no,1,1
gpt-4.1-mini,KEEP,RAW,143,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,143,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,143,yes,no,1,0
gpt-4.1-mini,KEEP,RAW,145,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,145,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,145,no,no,0,0
gpt-4.1-mini,KEEP,RAW,149,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,149,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,149,no,no,1,1
gpt-4.1-mini,KEEP,RAW,155,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,155,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,155,no,no,0,0
gpt-4.1-mini,KEEP,RAW,158,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,158,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,158,no,no,1,1
gpt-4.1-mini,KEEP,RAW,159,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,159,no,yes,0,1
gpt-4.1-mini,KEEP,DR_k1,159,no,no,0,0
gpt-4.1-mini,KEEP,RAW,160,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,160,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,160,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,161,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,161,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,161,no,no,0,0
gpt-4.1-mini,KEEP,RAW,162,yes,yes,0,0
gpt-4.1-mini,KEEP,ORACLE,162,yes,yes,0,0
gpt-4.1-mini,KEEP,DR_k1,162,no,no,1,1
gpt-4.1-mini,KEEP,RAW,163,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,163,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,163,no,no,0,0
gpt-4.1-mini,KEEP,RAW,164,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,164,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,164,no,no,0,0
gpt-4.1-mini,KEEP,RAW,165,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,165,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,165,no,no,1,1
gpt-4.1-mini,KEEP,RAW,166,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,166,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,166,no,no,1,1
gpt-4.1-mini,KEEP,RAW,167,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,167,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,167,no,no,1,1
gpt-4.1-mini,KEEP,RAW,168,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,168,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,168,no,no,1,1
gpt-4.1-mini,KEEP,RAW,169,yes,no,0,1
gpt-4.1-mini,KEEP,ORACLE,169,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,169,no,no,1,1
gpt-4.1-mini,KEEP,RAW,170,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,170,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,170,no,no,1,1
gpt-4.1-mini,KEEP,RAW,171,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,171,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,171,no,no,0,0
gpt-4.1-mini,KEEP,RAW,172,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,172,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,172,no,no,1,1
gpt-4.1-mini,KEEP,RAW,173,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,173,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,173,no,no,0,0
gpt-4.1-mini,KEEP,RAW,174,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,174,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,174,no,no,1,1
gpt-4.1-mini,KEEP,RAW,175,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,175,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,175,no,no,1,1
gpt-4.1-mini,KEEP,RAW,176,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,176,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,176,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,177,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,177,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,177,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,178,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,178,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,178,no,no,1,1
gpt-4.1-mini,KEEP,RAW,179,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,179,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,179,no,no,1,1
gpt-4.1-mini,KEEP,RAW,180,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,180,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,180,no,no,1,1
gpt-4.1-mini,KEEP,RAW,183,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,183,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,183,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,184,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,184,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,184,no,no,1,1
gpt-4.1-mini,KEEP,RAW,185,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,185,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,185,no,no,1,1
