model,item,id,cond,graph_id,rung,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,123,4248,DR_k2,frontdoor,3,no,no,1,1,228,695,
gpt-4.1-nano,123,4248,DR_k3,frontdoor,3,no,no,1,1,228,700,
gpt-4.1-nano,120,30785,DR_k2,frontdoor,3,yes,,0,0,167,700,
gpt-4.1-nano,121,30357,ED_k3,frontdoor,3,no,no,1,1,140,270,
gpt-4.1-nano,121,30357,FE_k1,frontdoor,3,no,no,1,1,167,512,
gpt-4.1-nano,120,30785,FE_k2,frontdoor,3,yes,,0,0,173,700,
gpt-4.1-nano,121,30357,DR_k3,frontdoor,3,no,no,1,1,158,481,
gpt-4.1-nano,121,30357,FE_k2,frontdoor,3,no,no,1,1,170,353,
gpt-4.1-nano,124,14560,PROSE,frontdoor,3,yes,yes,1,1,219,630,
gpt-4.1-nano,124,14560,ORACLE,frontdoor,3,yes,,0,0,234,700,
gpt-4.1-nano,124,14560,RAW,frontdoor,3,yes,no,0,1,189,700,
gpt-4.1-nano,124,14560,DR_k2,frontdoor,3,yes,no,0,1,234,700,
gpt-4.1-nano,124,14560,DR_k1,frontdoor,3,yes,no,0,1,234,700,
gpt-4.1-nano,124,14560,DR_k3,frontdoor,3,yes,,0,0,228,700,
gpt-4.1-nano,121,30357,DR_k2,frontdoor,3,no,no,1,1,165,670,
gpt-4.1-nano,122,22284,DR_k3,frontdoor,3,no,no,1,1,260,553,
gpt-4.1-nano,122,22284,DR_k1,frontdoor,3,no,no,1,1,251,684,
gpt-4.1-nano,122,22284,ED_k2,frontdoor,3,no,no,1,1,244,607,
gpt-4.1-nano,125,20996,PROSE,frontdoor,3,yes,no,0,1,251,617,
gpt-4.1-nano,125,20996,RAW,frontdoor,3,yes,,0,0,214,700,
gpt-4.1-nano,125,20996,DR_k1,frontdoor,3,yes,,0,0,266,700,
gpt-4.1-nano,125,20996,ORACLE,frontdoor,3,yes,,0,0,266,700,
gpt-4.1-nano,122,22284,ED_k3,frontdoor,3,no,no,1,1,233,611,
gpt-4.1-nano,122,22284,FE_k2,frontdoor,3,no,,0,0,266,700,
gpt-4.1-nano,122,22284,FE_k1,frontdoor,3,no,no,1,1,263,682,
gpt-4.1-nano,122,22284,ED_k1,frontdoor,3,no,no,1,1,248,624,
gpt-4.1-nano,123,4248,ED_k2,frontdoor,3,no,no,1,1,218,616,
gpt-4.1-nano,123,4248,ED_k1,frontdoor,3,no,no,1,1,226,700,
gpt-4.1-nano,126,4818,PROSE,mediation,1,yes,yes,1,1,131,379,
gpt-4.1-nano,126,4818,RAW,mediation,1,yes,yes,1,1,111,478,
gpt-4.1-nano,126,4818,ORACLE,mediation,1,yes,yes,1,1,147,389,
gpt-4.1-nano,126,4818,DR_k1,mediation,1,yes,no,0,1,147,332,
gpt-4.1-nano,126,4818,DR_k2,mediation,1,yes,no,0,1,145,324,
gpt-4.1-nano,126,4818,DR_k3,mediation,1,yes,yes,1,1,145,377,
gpt-4.1-nano,123,4248,ED_k3,frontdoor,3,no,no,1,1,209,700,
gpt-4.1-nano,126,4818,ED_k2,mediation,1,yes,yes,1,1,136,371,
gpt-4.1-nano,123,4248,FE_k1,frontdoor,3,no,no,1,1,232,700,
gpt-4.1-nano,127,12481,PROSE,mediation,1,yes,yes,1,1,139,284,
gpt-4.1-nano,127,12481,RAW,mediation,1,yes,yes,1,1,114,241,
gpt-4.1-nano,127,12481,ORACLE,mediation,1,yes,yes,1,1,154,251,
gpt-4.1-nano,127,12481,DR_k1,mediation,1,yes,yes,1,1,153,241,
gpt-4.1-nano,127,12481,DR_k2,mediation,1,yes,yes,1,1,154,326,
gpt-4.1-nano,127,12481,DR_k3,mediation,1,yes,yes,1,1,155,276,
gpt-4.1-nano,123,4248,FE_k2,frontdoor,3,no,no,1,1,235,610,
gpt-4.1-nano,124,14560,ED_k1,frontdoor,3,yes,no,0,1,232,700,
gpt-4.1-nano,124,14560,ED_k3,frontdoor,3,yes,,0,0,214,700,
gpt-4.1-nano,128,24034,PROSE,mediation,1,no,no,1,1,126,264,
gpt-4.1-nano,128,24034,RAW,mediation,1,no,no,1,1,103,216,
gpt-4.1-nano,128,24034,ORACLE,mediation,1,no,no,1,1,141,435,
gpt-4.1-nano,126,4818,ED_k1,mediation,1,yes,no,0,1,145,437,
gpt-4.1-nano,124,14560,FE_k1,frontdoor,3,yes,yes,1,1,237,700,
gpt-4.1-nano,128,24034,DR_k3,mediation,1,no,no,1,1,141,392,
gpt-4.1-nano,127,12481,ED_k1,mediation,1,yes,yes,1,1,151,240,
gpt-4.1-nano,126,4818,ED_k3,mediation,1,yes,yes,1,1,126,516,
gpt-4.1-nano,127,12481,ED_k2,mediation,1,yes,yes,1,1,140,324,
gpt-4.1-nano,129,29303,PROSE,mediation,1,no,yes,0,1,126,291,
gpt-4.1-nano,129,29303,RAW,mediation,1,no,yes,0,1,103,274,
gpt-4.1-nano,129,29303,ORACLE,mediation,1,no,yes,0,1,141,401,
gpt-4.1-nano,129,29303,DR_k1,mediation,1,no,yes,0,1,141,345,
gpt-4.1-nano,127,12481,ED_k3,mediation,1,yes,yes,1,1,129,207,
gpt-4.1-nano,129,29303,DR_k3,mediation,1,no,yes,0,1,142,321,
gpt-4.1-nano,125,20996,DR_k3,frontdoor,3,yes,no,0,1,257,700,
gpt-4.1-nano,129,29303,ED_k2,mediation,1,no,yes,0,1,128,282,
gpt-4.1-nano,125,20996,DR_k2,frontdoor,3,yes,yes,1,1,265,700,
gpt-4.1-nano,130,1340,PROSE,mediation,1,no,no,1,1,128,247,
gpt-4.1-nano,130,1340,RAW,mediation,1,no,no,1,1,106,280,
gpt-4.1-nano,130,1340,ORACLE,mediation,1,no,no,1,1,143,376,
gpt-4.1-nano,130,1340,DR_k1,mediation,1,no,no,1,1,143,326,
gpt-4.1-nano,125,20996,ED_k3,frontdoor,3,yes,no,0,1,240,648,
gpt-4.1-nano,130,1340,DR_k3,mediation,1,no,no,1,1,142,346,
gpt-4.1-nano,130,1340,ED_k1,mediation,1,no,no,1,1,140,262,
gpt-4.1-nano,125,20996,ED_k1,frontdoor,3,yes,,0,0,262,700,
gpt-4.1-nano,128,24034,ED_k2,mediation,1,no,no,1,1,128,303,
gpt-4.1-nano,128,24034,DR_k2,mediation,1,no,no,1,1,141,422,
gpt-4.1-nano,131,26651,RAW,mediation,1,yes,yes,1,1,106,218,
gpt-4.1-nano,131,26651,PROSE,mediation,1,yes,yes,1,1,132,298,
gpt-4.1-nano,131,26651,ORACLE,mediation,1,yes,yes,1,1,147,445,
gpt-4.1-nano,125,20996,FE_k1,frontdoor,3,yes,,0,0,269,700,
gpt-4.1-nano,131,26651,DR_k3,mediation,1,yes,yes,1,1,145,638,
gpt-4.1-nano,125,20996,FE_k2,frontdoor,3,yes,,0,0,273,700,
gpt-4.1-nano,125,20996,ED_k2,frontdoor,3,yes,no,0,1,244,700,
gpt-4.1-nano,128,24034,ED_k3,mediation,1,no,no,1,1,118,295,
gpt-4.1-nano,128,24034,DR_k1,mediation,1,no,no,1,1,141,429,
gpt-4.1-nano,132,25303,PROSE,mediation,1,no,no,1,1,143,202,
gpt-4.1-nano,132,25303,RAW,mediation,1,no,no,1,1,117,301,
gpt-4.1-nano,132,25303,DR_k1,mediation,1,no,no,1,1,158,264,
gpt-4.1-nano,132,25303,ORACLE,mediation,1,no,no,1,1,158,304,
gpt-4.1-nano,132,25303,DR_k3,mediation,1,no,no,1,1,158,345,
gpt-4.1-nano,129,29303,DR_k2,mediation,1,no,yes,0,1,142,309,
gpt-4.1-nano,132,25303,ED_k2,mediation,1,no,no,1,1,144,307,
gpt-4.1-nano,128,24034,ED_k1,mediation,1,no,no,1,1,138,351,
gpt-4.1-nano,133,1435,PROSE,mediation,2,no,yes,0,1,141,3,
gpt-4.1-nano,133,1435,RAW,mediation,2,no,no,1,1,119,3,
gpt-4.1-nano,133,1435,ORACLE,mediation,2,no,yes,0,1,156,277,
gpt-4.1-nano,133,1435,DR_k1,mediation,2,no,yes,0,1,155,124,
gpt-4.1-nano,129,29303,ED_k3,mediation,1,no,yes,0,1,118,370,
gpt-4.1-nano,133,1435,DR_k3,mediation,2,no,yes,0,1,155,146,
gpt-4.1-nano,129,29303,ED_k1,mediation,1,no,yes,0,1,131,399,
gpt-4.1-nano,130,1340,DR_k2,mediation,1,no,no,1,1,142,331,
gpt-4.1-nano,130,1340,ED_k3,mediation,1,no,no,1,1,121,276,
gpt-4.1-nano,130,1340,ED_k2,mediation,1,no,no,1,1,131,314,
gpt-4.1-nano,134,1349,PROSE,mediation,2,no,yes,0,1,141,3,
gpt-4.1-nano,134,1349,RAW,mediation,2,no,no,1,1,119,3,
gpt-4.1-nano,134,1349,ORACLE,mediation,2,no,yes,0,1,156,277,
gpt-4.1-nano,133,1435,ED_k1,mediation,2,no,yes,0,1,153,140,
gpt-4.1-nano,131,26651,ED_k2,mediation,1,yes,yes,1,1,132,373,
gpt-4.1-nano,134,1349,DR_k3,mediation,2,no,yes,0,1,155,146,
gpt-4.1-nano,134,1349,ED_k1,mediation,2,no,yes,0,1,153,140,
gpt-4.1-nano,131,26651,ED_k3,mediation,1,yes,yes,1,1,121,322,
gpt-4.1-nano,132,25303,DR_k2,mediation,1,no,no,1,1,158,300,
gpt-4.1-nano,133,1435,ED_k3,mediation,2,no,yes,0,1,134,127,
gpt-4.1-nano,132,25303,ED_k3,mediation,1,no,no,1,1,132,309,
gpt-4.1-nano,133,1435,DR_k2,mediation,2,no,yes,0,1,155,150,
gpt-4.1-nano,133,1435,ED_k2,mediation,2,no,yes,0,1,143,91,
gpt-4.1-nano,134,1349,DR_k1,mediation,2,no,yes,0,1,156,179,
gpt-4.1-nano,132,25303,ED_k1,mediation,1,no,no,1,1,155,309,
gpt-4.1-nano,135,99,PROSE,mediation,2,yes,yes,1,1,121,171,
gpt-4.1-nano,135,99,RAW,mediation,2,yes,yes,1,1,101,140,
gpt-4.1-nano,135,99,ORACLE,mediation,2,yes,yes,1,1,137,402,
gpt-4.1-nano,135,99,DR_k2,mediation,2,yes,yes,1,1,135,275,
gpt-4.1-nano,135,99,DR_k3,mediation,2,yes,yes,1,1,135,448,
gpt-4.1-nano,136,12427,PROSE,mediation,2,no,no,1,1,150,201,
gpt-4.1-nano,136,12427,RAW,mediation,2,no,yes,0,1,125,3,
gpt-4.1-nano,136,12427,ORACLE,mediation,2,no,yes,0,1,165,206,
gpt-4.1-nano,136,12427,DR_k3,mediation,2,no,yes,0,1,166,224,
gpt-4.1-nano,131,26651,DR_k1,mediation,1,yes,yes,1,1,147,399,
gpt-4.1-nano,131,26651,ED_k1,mediation,1,yes,yes,1,1,143,371,
gpt-4.1-nano,134,1349,DR_k2,mediation,2,no,yes,0,1,155,174,
gpt-4.1-nano,137,1051,PROSE,mediation,2,yes,no,0,1,145,3,
gpt-4.1-nano,137,1051,RAW,mediation,2,yes,no,0,1,119,3,
gpt-4.1-nano,137,1051,ORACLE,mediation,2,yes,yes,1,1,160,150,
gpt-4.1-nano,137,1051,DR_k1,mediation,2,yes,yes,1,1,160,268,
gpt-4.1-nano,137,1051,DR_k2,mediation,2,yes,no,0,1,159,265,
gpt-4.1-nano,137,1051,DR_k3,mediation,2,yes,yes,1,1,159,271,
gpt-4.1-nano,134,1349,ED_k2,mediation,2,no,yes,0,1,143,91,
gpt-4.1-nano,134,1349,ED_k3,mediation,2,no,yes,0,1,134,109,
gpt-4.1-nano,138,15321,PROSE,mediation,2,no,no,1,1,123,134,
gpt-4.1-nano,138,15321,RAW,mediation,2,no,no,1,1,101,122,
gpt-4.1-nano,138,15321,ORACLE,mediation,2,no,no,1,1,138,278,
gpt-4.1-nano,138,15321,DR_k1,mediation,2,no,no,1,1,140,341,
gpt-4.1-nano,136,12427,ED_k3,mediation,2,no,yes,0,1,140,154,
gpt-4.1-nano,136,12427,ED_k2,mediation,2,no,yes,0,1,151,131,
gpt-4.1-nano,138,15321,DR_k3,mediation,2,no,no,1,1,139,353,
gpt-4.1-nano,124,14560,ED_k2,frontdoor,3,yes,,0,0,215,700,
gpt-4.1-nano,137,1051,ED_k2,mediation,2,yes,yes,1,1,145,113,
gpt-4.1-nano,135,99,ED_k1,mediation,2,yes,yes,1,1,134,209,
gpt-4.1-nano,135,99,ED_k3,mediation,2,yes,yes,1,1,116,141,
gpt-4.1-nano,131,26651,DR_k2,mediation,1,yes,,0,0,146,700,
gpt-4.1-nano,137,1051,ED_k3,mediation,2,yes,yes,1,1,134,132,
gpt-4.1-nano,136,12427,ED_k1,mediation,2,no,yes,0,1,162,177,
gpt-4.1-nano,139,7908,DR_k1,mediation,2,yes,yes,1,1,127,139,
gpt-4.1-nano,139,7908,DR_k3,mediation,2,yes,no,0,1,126,333,
gpt-4.1-nano,139,7908,ORACLE,mediation,2,yes,yes,1,1,127,279,
gpt-4.1-nano,139,7908,DR_k2,mediation,2,yes,yes,1,1,127,359,
gpt-4.1-nano,139,7908,PROSE,mediation,2,yes,yes,1,1,112,68,
gpt-4.1-nano,139,7908,RAW,mediation,2,yes,yes,1,1,91,1,
gpt-4.1-nano,140,24446,PROSE,mediation,3,no,no,1,1,141,111,
gpt-4.1-nano,140,24446,RAW,mediation,3,no,no,1,1,117,116,
gpt-4.1-nano,140,24446,ORACLE,mediation,3,no,no,1,1,156,529,
gpt-4.1-nano,140,24446,DR_k3,mediation,3,no,no,1,1,158,443,
gpt-4.1-nano,136,12427,DR_k1,mediation,2,no,yes,0,1,166,164,
gpt-4.1-nano,135,99,ED_k2,mediation,2,yes,yes,1,1,126,360,
gpt-4.1-nano,135,99,DR_k1,mediation,2,yes,yes,1,1,137,230,
gpt-4.1-nano,141,29623,PROSE,mediation,3,no,no,1,1,122,449,
gpt-4.1-nano,141,29623,RAW,mediation,3,no,no,1,1,96,553,
gpt-4.1-nano,141,29623,ORACLE,mediation,3,no,no,1,1,137,260,
gpt-4.1-nano,141,29623,DR_k1,mediation,3,no,no,1,1,138,366,
gpt-4.1-nano,138,15321,DR_k2,mediation,2,no,no,1,1,139,242,
gpt-4.1-nano,141,29623,DR_k3,mediation,3,no,no,1,1,137,582,
gpt-4.1-nano,139,7908,ED_k3,mediation,2,yes,yes,1,1,106,60,
gpt-4.1-nano,137,1051,ED_k1,mediation,2,yes,yes,1,1,149,120,
gpt-4.1-nano,139,7908,ED_k2,mediation,2,yes,yes,1,1,114,90,
gpt-4.1-nano,142,13418,PROSE,mediation,3,yes,yes,1,1,188,635,
gpt-4.1-nano,142,13418,RAW,mediation,3,yes,yes,1,1,167,474,
gpt-4.1-nano,142,13418,ORACLE,mediation,3,yes,yes,1,1,203,604,
gpt-4.1-nano,136,12427,DR_k2,mediation,2,no,yes,0,1,165,412,
gpt-4.1-nano,142,13418,DR_k2,mediation,3,yes,yes,1,1,203,604,
gpt-4.1-nano,142,13418,DR_k3,mediation,3,yes,no,0,1,203,700,
gpt-4.1-nano,140,24446,ED_k2,mediation,3,no,no,1,1,143,123,
gpt-4.1-nano,139,7908,ED_k1,mediation,2,yes,yes,1,1,124,229,
gpt-4.1-nano,138,15321,ED_k2,mediation,2,no,no,1,1,126,177,
gpt-4.1-nano,140,24446,ED_k1,mediation,3,no,no,1,1,146,140,
gpt-4.1-nano,140,24446,DR_k1,mediation,3,no,no,1,1,157,318,
gpt-4.1-nano,143,12575,ORACLE,mediation,3,no,,0,0,239,700,
gpt-4.1-nano,143,12575,PROSE,mediation,3,no,,0,0,224,700,
gpt-4.1-nano,143,12575,DR_k1,mediation,3,no,,0,0,238,700,
gpt-4.1-nano,143,12575,RAW,mediation,3,no,no,1,1,202,648,
gpt-4.1-nano,143,12575,DR_k3,mediation,3,no,,0,0,238,700,
gpt-4.1-nano,138,15321,ED_k1,mediation,2,no,no,1,1,135,344,
gpt-4.1-nano,140,24446,ED_k3,mediation,3,no,no,1,1,132,310,
gpt-4.1-nano,144,30339,PROSE,mediation,3,no,no,1,1,114,362,
gpt-4.1-nano,144,30339,RAW,mediation,3,no,no,1,1,91,263,
gpt-4.1-nano,144,30339,ORACLE,mediation,3,no,no,1,1,129,320,
gpt-4.1-nano,144,30339,DR_k1,mediation,3,no,no,1,1,129,349,
gpt-4.1-nano,144,30339,DR_k2,mediation,3,no,no,1,1,129,645,
gpt-4.1-nano,144,30339,DR_k3,mediation,3,no,no,1,1,129,636,
gpt-4.1-nano,138,15321,ED_k3,mediation,2,no,no,1,1,116,167,
gpt-4.1-nano,141,29623,ED_k3,mediation,3,no,no,1,1,111,337,
gpt-4.1-nano,140,24446,DR_k2,mediation,3,no,no,1,1,158,586,
gpt-4.1-nano,145,10460,PROSE,mediation,3,no,no,1,1,213,700,
gpt-4.1-nano,145,10460,RAW,mediation,3,no,yes,0,1,192,528,
gpt-4.1-nano,145,10460,ORACLE,mediation,3,no,no,1,1,229,676,
gpt-4.1-nano,145,10460,DR_k1,mediation,3,no,yes,0,1,230,700,
gpt-4.1-nano,141,29623,ED_k1,mediation,3,no,no,1,1,134,464,
gpt-4.1-nano,145,10460,DR_k3,mediation,3,no,yes,0,1,228,700,
gpt-4.1-nano,141,29623,DR_k2,mediation,3,no,no,1,1,137,700,
gpt-4.1-nano,144,30339,ED_k2,mediation,3,no,no,1,1,116,385,
gpt-4.1-nano,143,12575,ED_k1,mediation,3,no,,0,0,229,700,
gpt-4.1-nano,146,29616,PROSE,mediation,3,yes,no,0,1,122,455,
gpt-4.1-nano,146,29616,RAW,mediation,3,yes,no,0,1,96,369,
gpt-4.1-nano,146,29616,ORACLE,mediation,3,yes,yes,1,1,137,439,
gpt-4.1-nano,146,29616,DR_k1,mediation,3,yes,yes,1,1,137,640,
gpt-4.1-nano,143,12575,DR_k2,mediation,3,no,,0,0,238,700,
gpt-4.1-nano,143,12575,ED_k2,mediation,3,no,,0,0,227,700,
gpt-4.1-nano,142,13418,ED_k1,mediation,3,yes,yes,1,1,193,582,
gpt-4.1-nano,146,29616,DR_k3,mediation,3,yes,no,0,1,137,589,
gpt-4.1-nano,142,13418,ED_k2,mediation,3,yes,no,0,1,191,637,
gpt-4.1-nano,142,13418,DR_k1,mediation,3,yes,yes,1,1,204,560,
gpt-4.1-nano,142,13418,ED_k3,mediation,3,yes,no,0,1,182,696,
gpt-4.1-nano,144,30339,ED_k3,mediation,3,no,no,1,1,106,622,
gpt-4.1-nano,144,30339,ED_k1,mediation,3,no,yes,0,1,119,598,
gpt-4.1-nano,146,29616,ED_k2,mediation,3,yes,no,0,1,123,184,
gpt-4.1-nano,143,12575,ED_k3,mediation,3,no,yes,0,1,217,694,
gpt-4.1-nano,146,29616,ED_k1,mediation,3,yes,yes,1,1,133,322,
gpt-4.1-nano,145,10460,DR_k2,mediation,3,no,no,1,1,229,619,
gpt-4.1-nano,141,29623,ED_k2,mediation,3,no,no,1,1,122,575,
gpt-4.1-nano,145,10460,ED_k1,mediation,3,no,yes,0,1,220,647,
gpt-4.1-nano,146,29616,ED_k3,mediation,3,yes,no,0,1,111,449,
gpt-4.1-nano,124,14560,FE_k2,frontdoor,3,yes,no,0,1,240,700,
gpt-4.1-nano,145,10460,ED_k2,mediation,3,no,,0,0,217,700,
gpt-4.1-nano,146,29616,DR_k2,mediation,3,yes,no,0,1,137,633,
gpt-4.1-nano,145,10460,ED_k3,mediation,3,no,no,1,1,207,700,
gpt-4.1-mini,0,9441,PROSE,IV,1,yes,yes,1,1,143,324,
gpt-4.1-mini,0,9441,ORACLE,IV,1,yes,yes,1,1,159,345,
gpt-4.1-mini,1,9342,ORACLE,IV,1,no,no,1,1,183,334,
gpt-4.1-mini,1,9342,PROSE,IV,1,no,no,1,1,167,404,
gpt-4.1-mini,1,9342,RAW,IV,1,no,no,1,1,121,315,
gpt-4.1-mini,2,18616,PROSE,IV,1,no,no,1,1,149,329,
gpt-4.1-mini,0,9441,DR_k1,IV,1,yes,yes,1,1,158,408,
gpt-4.1-mini,0,9441,RAW,IV,1,yes,yes,1,1,111,321,
gpt-4.1-mini,0,9441,DR_k2,IV,1,yes,yes,1,1,151,514,
gpt-4.1-mini,0,9441,DR_k3,IV,1,yes,yes,1,1,157,357,
gpt-4.1-mini,2,18616,ORACLE,IV,1,no,no,1,1,164,451,
gpt-4.1-mini,2,18616,RAW,IV,1,no,no,1,1,118,275,
gpt-4.1-mini,2,18616,DR_k3,IV,1,no,no,1,1,164,330,
gpt-4.1-mini,2,18616,DR_k1,IV,1,no,no,1,1,163,275,
gpt-4.1-mini,2,18616,DR_k2,IV,1,no,no,1,1,156,291,
gpt-4.1-mini,2,18616,ED_k3,IV,1,no,no,1,1,142,309,
gpt-4.1-mini,0,9441,ED_k3,IV,1,yes,yes,1,1,136,286,
gpt-4.1-mini,0,9441,ED_k1,IV,1,yes,yes,1,1,156,303,
gpt-4.1-mini,3,9402,PROSE,IV,1,yes,yes,1,1,173,339,
gpt-4.1-mini,3,9402,RAW,IV,1,yes,yes,1,1,127,270,
gpt-4.1-mini,3,9402,ORACLE,IV,1,yes,yes,1,1,189,236,
gpt-4.1-mini,3,9402,DR_k1,IV,1,yes,yes,1,1,192,325,
gpt-4.1-mini,1,9342,ED_k1,IV,1,no,no,1,1,178,340,
gpt-4.1-mini,0,9441,FE_k1,IV,1,yes,yes,1,1,162,371,
gpt-4.1-mini,1,9342,DR_k3,IV,1,no,no,1,1,177,340,
gpt-4.1-mini,1,9342,ED_k3,IV,1,no,no,1,1,152,476,
gpt-4.1-mini,0,9441,ED_k2,IV,1,yes,yes,1,1,139,403,
gpt-4.1-mini,1,9342,ED_k2,IV,1,no,no,1,1,165,515,
gpt-4.1-mini,1,9342,DR_k2,IV,1,no,no,1,1,186,448,
gpt-4.1-mini,4,28935,PROSE,IV,1,yes,yes,1,1,156,209,
gpt-4.1-mini,4,28935,RAW,IV,1,yes,yes,1,1,120,196,
gpt-4.1-mini,4,28935,ORACLE,IV,1,yes,yes,1,1,171,192,
gpt-4.1-mini,1,9342,FE_k2,IV,1,no,no,1,1,191,488,
gpt-4.1-mini,1,9342,FE_k1,IV,1,no,no,1,1,186,529,
gpt-4.1-mini,2,18616,FE_k1,IV,1,no,no,1,1,168,259,
gpt-4.1-mini,2,18616,ED_k2,IV,1,no,no,1,1,153,264,
gpt-4.1-mini,1,9342,DR_k1,IV,1,no,no,1,1,182,607,
gpt-4.1-mini,3,9402,DR_k3,IV,1,yes,yes,1,1,191,242,
gpt-4.1-mini,2,18616,FE_k2,IV,1,no,no,1,1,170,358,
gpt-4.1-mini,3,9402,DR_k2,IV,1,yes,yes,1,1,192,258,
gpt-4.1-mini,5,12007,PROSE,IV,1,yes,yes,1,1,158,437,
gpt-4.1-mini,5,12007,RAW,IV,1,yes,yes,1,1,123,272,
gpt-4.1-mini,5,12007,ORACLE,IV,1,yes,yes,1,1,173,444,
gpt-4.1-mini,5,12007,DR_k1,IV,1,yes,yes,1,1,177,500,
gpt-4.1-mini,5,12007,DR_k2,IV,1,yes,yes,1,1,179,549,
gpt-4.1-mini,2,18616,ED_k1,IV,1,no,no,1,1,161,340,
gpt-4.1-mini,4,28935,DR_k3,IV,1,yes,yes,1,1,172,163,
gpt-4.1-mini,4,28935,DR_k2,IV,1,yes,yes,1,1,171,215,
gpt-4.1-mini,3,9402,ED_k1,IV,1,yes,yes,1,1,175,306,
gpt-4.1-mini,3,9402,ED_k2,IV,1,yes,yes,1,1,169,299,
gpt-4.1-mini,4,28935,DR_k1,IV,1,yes,yes,1,1,172,204,
gpt-4.1-mini,3,9402,FE_k2,IV,1,yes,yes,1,1,197,253,
gpt-4.1-mini,3,9402,ED_k3,IV,1,yes,yes,1,1,156,288,
gpt-4.1-mini,6,18678,PROSE,IV,1,yes,yes,1,1,149,265,
gpt-4.1-mini,6,18678,RAW,IV,1,yes,yes,1,1,118,293,
gpt-4.1-mini,6,18678,ORACLE,IV,1,yes,yes,1,1,164,328,
gpt-4.1-mini,3,9402,FE_k1,IV,1,yes,yes,1,1,192,209,
gpt-4.1-mini,4,28935,ED_k1,IV,1,yes,yes,1,1,167,216,
gpt-4.1-mini,4,28935,FE_k2,IV,1,yes,yes,1,1,177,204,
gpt-4.1-mini,0,9441,FE_k2,IV,1,yes,yes,1,1,164,603,
gpt-4.1-mini,4,28935,FE_k1,IV,1,yes,yes,1,1,174,204,
gpt-4.1-mini,4,28935,ED_k2,IV,1,yes,yes,1,1,156,209,
gpt-4.1-mini,7,11979,PROSE,IV,2,yes,yes,1,1,184,544,
gpt-4.1-mini,7,11979,RAW,IV,2,yes,no,0,1,149,301,
gpt-4.1-mini,7,11979,ORACLE,IV,2,yes,no,0,1,199,700,
gpt-4.1-mini,5,12007,ED_k3,IV,1,yes,yes,1,1,147,234,
gpt-4.1-mini,6,18678,DR_k1,IV,1,yes,yes,1,1,157,290,
gpt-4.1-mini,5,12007,ED_k2,IV,1,yes,yes,1,1,161,267,
gpt-4.1-mini,7,11979,DR_k3,IV,2,yes,,0,0,205,700,
gpt-4.1-mini,4,28935,ED_k3,IV,1,yes,yes,1,1,145,301,
gpt-4.1-mini,6,18678,DR_k2,IV,1,yes,yes,1,1,156,307,
gpt-4.1-mini,5,12007,ED_k1,IV,1,yes,yes,1,1,164,450,
gpt-4.1-mini,7,11979,ED_k2,IV,2,yes,no,0,1,187,110,
gpt-4.1-mini,5,12007,DR_k3,IV,1,yes,yes,1,1,171,519,
gpt-4.1-mini,8,23255,PROSE,IV,2,no,no,1,1,178,226,
gpt-4.1-mini,8,23255,RAW,IV,2,no,no,1,1,144,269,
gpt-4.1-mini,8,23255,DR_k1,IV,2,no,no,1,1,194,191,
gpt-4.1-mini,8,23255,ORACLE,IV,2,no,no,1,1,193,436,
gpt-4.1-mini,8,23255,DR_k3,IV,2,no,yes,0,1,187,227,
gpt-4.1-mini,6,18678,DR_k3,IV,1,yes,yes,1,1,164,329,
gpt-4.1-mini,6,18678,ED_k3,IV,1,yes,yes,1,1,141,255,
gpt-4.1-mini,6,18678,ED_k2,IV,1,yes,yes,1,1,150,259,
gpt-4.1-mini,6,18678,FE_k1,IV,1,yes,yes,1,1,168,260,
gpt-4.1-mini,5,12007,FE_k2,IV,1,yes,yes,1,1,178,333,
gpt-4.1-mini,9,4741,PROSE,IV,2,no,no,1,1,179,425,
gpt-4.1-mini,9,4741,RAW,IV,2,no,no,1,1,147,146,
gpt-4.1-mini,9,4741,ORACLE,IV,2,no,no,1,1,195,560,
gpt-4.1-mini,6,18678,FE_k2,IV,1,yes,yes,1,1,168,354,
gpt-4.1-mini,7,11979,DR_k2,IV,2,yes,no,0,1,205,448,
gpt-4.1-mini,7,11979,DR_k1,IV,2,yes,no,0,1,200,548,
gpt-4.1-mini,8,23255,ED_k2,IV,2,no,no,1,1,180,170,
gpt-4.1-mini,5,12007,FE_k1,IV,1,yes,yes,1,1,180,531,
gpt-4.1-mini,7,11979,ED_k3,IV,2,yes,no,0,1,177,480,
gpt-4.1-mini,8,23255,ED_k1,IV,2,no,no,1,1,183,382,
gpt-4.1-mini,8,23255,FE_k1,IV,2,no,no,1,1,197,292,
gpt-4.1-mini,10,9466,PROSE,IV,2,yes,yes,1,1,159,129,
gpt-4.1-mini,10,9466,RAW,IV,2,yes,no,0,1,127,133,
gpt-4.1-mini,10,9466,ORACLE,IV,2,yes,yes,1,1,175,150,
gpt-4.1-mini,8,23255,DR_k2,IV,2,no,no,1,1,193,485,
gpt-4.1-mini,7,11979,FE_k1,IV,2,yes,,0,0,201,700,
gpt-4.1-mini,7,11979,ED_k1,IV,2,yes,no,0,1,196,700,
gpt-4.1-mini,8,23255,ED_k3,IV,2,no,no,1,1,169,493,
gpt-4.1-mini,9,4741,ED_k3,IV,2,no,no,1,1,172,303,
gpt-4.1-mini,9,4741,DR_k2,IV,2,no,no,1,1,187,329,
