item,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,strict_unchanged,unchanged_qt
312,frontdoor,ate,DR_k3,DR,3,False,True,False,False
312,frontdoor,ate,ED_k1,ED,1,False,False,False,False
312,frontdoor,ate,ED_k2,ED,2,False,True,False,False
312,frontdoor,ate,ED_k3,ED,3,False,True,False,False
312,frontdoor,ate,FE_k1,FE,1,True,True,False,True
312,frontdoor,ate,FE_k2,FE,2,True,True,False,True
313,frontdoor,ate,DR_k1,DR,1,False,True,False,False
313,frontdoor,ate,DR_k2,DR,2,False,True,False,False
313,frontdoor,ate,DR_k3,DR,3,False,True,False,False
313,frontdoor,ate,ED_k1,ED,1,False,False,False,False
313,frontdoor,ate,ED_k2,ED,2,False,True,False,False
313,frontdoor,ate,ED_k3,ED,3,False,True,False,False
313,frontdoor,ate,FE_k1,FE,1,True,True,False,True
313,frontdoor,ate,FE_k2,FE,2,True,True,False,True
314,frontdoor,ate,DR_k1,DR,1,False,True,False,False
314,frontdoor,ate,DR_k2,DR,2,False,True,False,False
314,frontdoor,ate,DR_k3,DR,3,False,True,False,False
314,frontdoor,ate,ED_k1,ED,1,False,True,False,False
314,frontdoor,ate,ED_k2,ED,2,False,True,False,False
314,frontdoor,ate,ED_k3,ED,3,False,True,False,False
314,frontdoor,ate,FE_k1,FE,1,True,True,False,True
314,frontdoor,ate,FE_k2,FE,2,True,True,False,True
315,frontdoor,ate,DR_k1,DR,1,False,True,False,False
315,frontdoor,ate,DR_k2,DR,2,False,True,False,False
315,frontdoor,ate,DR_k3,DR,3,False,True,False,False
315,frontdoor,ate,ED_k1,ED,1,False,False,False,False
315,frontdoor,ate,ED_k2,ED,2,False,False,False,False
315,frontdoor,ate,ED_k3,ED,3,False,True,False,False
315,frontdoor,ate,FE_k1,FE,1,True,False,True,True
315,frontdoor,ate,FE_k2,FE,2,True,True,False,True
316,frontdoor,ate,DR_k1,DR,1,False,True,False,False
316,frontdoor,ate,DR_k2,DR,2,False,True,False,False
316,frontdoor,ate,DR_k3,DR,3,False,True,False,False
316,frontdoor,ate,ED_k1,ED,1,False,False,False,False
316,frontdoor,ate,ED_k2,ED,2,False,True,False,False
316,frontdoor,ate,ED_k3,ED,3,False,True,False,False
316,frontdoor,ate,FE_k1,FE,1,True,True,False,True
316,frontdoor,ate,FE_k2,FE,2,True,True,False,True
317,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
317,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
317,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
317,frontdoor,backadj,ED_k1,ED,1,False,False,False,False
317,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
317,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
317,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
317,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
318,frontdoor,ate,DR_k1,DR,1,False,True,False,False
318,frontdoor,ate,DR_k2,DR,2,False,True,False,False
318,frontdoor,ate,DR_k3,DR,3,False,True,False,False
318,frontdoor,ate,ED_k1,ED,1,False,True,False,False
318,frontdoor,ate,ED_k2,ED,2,False,True,False,False
318,frontdoor,ate,ED_k3,ED,3,False,True,False,False
318,frontdoor,ate,FE_k1,FE,1,True,False,True,True
318,frontdoor,ate,FE_k2,FE,2,True,True,False,True
319,frontdoor,ate,DR_k1,DR,1,False,True,False,False
319,frontdoor,ate,DR_k2,DR,2,False,True,False,False
319,frontdoor,ate,DR_k3,DR,3,False,True,False,False
319,frontdoor,ate,ED_k1,ED,1,False,True,False,False
319,frontdoor,ate,ED_k2,ED,2,False,True,False,False
319,frontdoor,ate,ED_k3,ED,3,False,True,False,False
319,frontdoor,ate,FE_k1,FE,1,True,False,True,True
319,frontdoor,ate,FE_k2,FE,2,True,True,False,True
320,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
320,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
320,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
320,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
320,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
320,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
320,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
320,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
321,frontdoor,ate,DR_k1,DR,1,False,True,False,False
321,frontdoor,ate,DR_k2,DR,2,False,True,False,False
321,frontdoor,ate,DR_k3,DR,3,False,True,False,False
321,frontdoor,ate,ED_k1,ED,1,False,True,False,False
321,frontdoor,ate,ED_k2,ED,2,False,True,False,False
321,frontdoor,ate,ED_k3,ED,3,False,True,False,False
321,frontdoor,ate,FE_k1,FE,1,True,True,False,True
321,frontdoor,ate,FE_k2,FE,2,True,True,False,True
322,frontdoor,ate,DR_k1,DR,1,False,True,False,False
322,frontdoor,ate,DR_k2,DR,2,False,True,False,False
322,frontdoor,ate,DR_k3,DR,3,False,True,False,False
322,frontdoor,ate,ED_k1,ED,1,False,False,False,False
322,frontdoor,ate,ED_k2,ED,2,False,True,False,False
322,frontdoor,ate,ED_k3,ED,3,False,True,False,False
322,frontdoor,ate,FE_k1,FE,1,True,False,True,True
322,frontdoor,ate,FE_k2,FE,2,True,True,False,True
323,frontdoor,det-counterfactual,DR_k1,DR,1,False,True,False,False
323,frontdoor,det-counterfactual,DR_k2,DR,2,False,True,False,False
323,frontdoor,det-counterfactual,DR_k3,DR,3,False,True,False,False
323,frontdoor,det-counterfactual,ED_k1,ED,1,False,False,False,False
323,frontdoor,det-counterfactual,ED_k2,ED,2,False,True,False,False
323,frontdoor,det-counterfactual,ED_k3,ED,3,False,True,False,False
323,frontdoor,det-counterfactual,FE_k1,FE,1,True,True,False,False
323,frontdoor,det-counterfactual,FE_k2,FE,2,True,True,False,False
324,frontdoor,det-counterfactual,DR_k1,DR,1,False,True,False,False
324,frontdoor,det-counterfactual,DR_k2,DR,2,False,True,False,False
324,frontdoor,det-counterfactual,DR_k3,DR,3,False,True,False,False
324,frontdoor,det-counterfactual,ED_k1,ED,1,False,True,False,False
324,frontdoor,det-counterfactual,ED_k2,ED,2,False,True,False,False
324,frontdoor,det-counterfactual,ED_k3,ED,3,False,True,False,False
324,frontdoor,det-counterfactual,FE_k1,FE,1,True,True,False,False
324,frontdoor,det-counterfactual,FE_k2,FE,2,True,True,False,False
325,frontdoor,nie,DR_k1,DR,1,False,True,False,False
325,frontdoor,nie,DR_k2,DR,2,False,True,False,False
325,frontdoor,nie,DR_k3,DR,3,False,True,False,False
325,frontdoor,nie,ED_k1,ED,1,False,False,False,False
325,frontdoor,nie,ED_k2,ED,2,False,False,False,False
325,frontdoor,nie,ED_k3,ED,3,False,True,False,False
325,frontdoor,nie,FE_k1,FE,1,True,True,False,False
325,frontdoor,nie,FE_k2,FE,2,True,True,False,False
326,frontdoor,ett,DR_k1,DR,1,False,True,False,False
326,frontdoor,ett,DR_k2,DR,2,False,True,False,False
326,frontdoor,ett,DR_k3,DR,3,False,True,False,False
326,frontdoor,ett,ED_k1,ED,1,False,True,False,False
326,frontdoor,ett,ED_k2,ED,2,False,True,False,False
326,frontdoor,ett,ED_k3,ED,3,False,True,False,False
326,frontdoor,ett,FE_k1,FE,1,True,False,True,True
326,frontdoor,ett,FE_k2,FE,2,True,True,False,True
327,frontdoor,ett,DR_k1,DR,1,False,True,False,False
327,frontdoor,ett,DR_k2,DR,2,False,True,False,False
327,frontdoor,ett,DR_k3,DR,3,False,True,False,False
327,frontdoor,ett,ED_k1,ED,1,False,True,False,False
327,frontdoor,ett,ED_k2,ED,2,False,True,False,False
327,frontdoor,ett,ED_k3,ED,3,False,True,False,False
327,frontdoor,ett,FE_k1,FE,1,True,False,True,True
327,frontdoor,ett,FE_k2,FE,2,True,True,False,True
328,frontdoor,det-counterfactual,DR_k1,DR,1,False,True,False,False
328,frontdoor,det-counterfactual,DR_k2,DR,2,False,True,False,False
328,frontdoor,det-counterfactual,DR_k3,DR,3,False,True,False,False
328,frontdoor,det-counterfactual,ED_k1,ED,1,False,False,False,False
328,frontdoor,det-counterfactual,ED_k2,ED,2,False,True,False,False
328,frontdoor,det-counterfactual,ED_k3,ED,3,False,True,False,False
328,frontdoor,det-counterfactual,FE_k1,FE,1,True,True,False,False
328,frontdoor,det-counterfactual,FE_k2,FE,2,True,True,False,False
329,frontdoor,det-counterfactual,DR_k1,DR,1,False,True,False,False
329,frontdoor,det-counterfactual,DR_k2,DR,2,False,True,False,False
329,frontdoor,det-counterfactual,DR_k3,DR,3,False,True,False,False
329,frontdoor,det-counterfactual,ED_k1,ED,1,False,True,False,False
329,frontdoor,det-counterfactual,ED_k2,ED,2,False,False,False,False
329,frontdoor,det-counterfactual,ED_k3,ED,3,False,True,False,False
329,frontdoor,det-counterfactual,FE_k1,FE,1,True,True,False,False
329,frontdoor,det-counterfactual,FE_k2,FE,2,True,True,False,False
330,frontdoor,ett,DR_k1,DR,1,False,True,False,False
330,frontdoor,ett,DR_k2,DR,2,False,True,False,False
330,frontdoor,ett,DR_k3,DR,3,False,True,False,False
330,frontdoor,ett,ED_k1,ED,1,False,False,False,False
330,frontdoor,ett,ED_k2,ED,2,False,True,False,False
330,frontdoor,ett,ED_k3,ED,3,False,True,False,False
330,frontdoor,ett,FE_k1,FE,1,True,False,True,True
330,frontdoor,ett,FE_k2,FE,2,True,True,False,True
331,frontdoor,det-counterfactual,DR_k1,DR,1,False,True,False,False
331,frontdoor,det-counterfactual,DR_k2,DR,2,False,True,False,False
331,frontdoor,det-counterfactual,DR_k3,DR,3,False,True,False,False
331,frontdoor,det-counterfactual,ED_k1,ED,1,False,True,False,False
331,frontdoor,det-counterfactual,ED_k2,ED,2,False,True,False,False
331,frontdoor,det-counterfactual,ED_k3,ED,3,False,True,False,False
331,frontdoor,det-counterfactual,FE_k1,FE,1,True,True,False,False
331,frontdoor,det-counterfactual,FE_k2,FE,2,True,True,False,False
332,frontdoor,ett,DR_k1,DR,1,False,True,False,False
332,frontdoor,ett,DR_k2,DR,2,False,True,False,False
332,frontdoor,ett,DR_k3,DR,3,False,True,False,False
332,frontdoor,ett,ED_k1,ED,1,False,True,False,False
332,frontdoor,ett,ED_k2,ED,2,False,True,False,False
332,frontdoor,ett,ED_k3,ED,3,False,True,False,False
332,frontdoor,ett,FE_k1,FE,1,True,False,True,True
332,frontdoor,ett,FE_k2,FE,2,True,True,False,True
333,frontdoor,nie,DR_k1,DR,1,False,True,False,False
333,frontdoor,nie,DR_k2,DR,2,False,True,False,False
333,frontdoor,nie,DR_k3,DR,3,False,True,False,False
333,frontdoor,nie,ED_k1,ED,1,False,False,False,False
333,frontdoor,nie,ED_k2,ED,2,False,False,False,False
333,frontdoor,nie,ED_k3,ED,3,False,True,False,False
333,frontdoor,nie,FE_k1,FE,1,True,False,True,True
333,frontdoor,nie,FE_k2,FE,2,True,True,False,False
334,frontdoor,nie,DR_k1,DR,1,False,True,False,False
334,frontdoor,nie,DR_k2,DR,2,False,True,False,False
334,frontdoor,nie,DR_k3,DR,3,False,True,False,False
334,frontdoor,nie,ED_k1,ED,1,False,True,False,False
334,frontdoor,nie,ED_k2,ED,2,False,True,False,False
334,frontdoor,nie,ED_k3,ED,3,False,True,False,False
334,frontdoor,nie,FE_k1,FE,1,True,False,True,True
334,frontdoor,nie,FE_k2,FE,2,True,True,False,False
335,frontdoor,ett,DR_k1,DR,1,False,True,False,False
335,frontdoor,ett,DR_k2,DR,2,False,True,False,False
335,frontdoor,ett,DR_k3,DR,3,False,True,False,False
335,frontdoor,ett,ED_k1,ED,1,False,True,False,False
335,frontdoor,ett,ED_k2,ED,2,False,True,False,False
335,frontdoor,ett,ED_k3,ED,3,False,True,False,False
335,frontdoor,ett,FE_k1,FE,1,True,False,True,True
335,frontdoor,ett,FE_k2,FE,2,True,True,False,True
336,frontdoor,det-counterfactual,DR_k1,DR,1,False,True,False,False
336,frontdoor,det-counterfactual,DR_k2,DR,2,False,True,False,False
336,frontdoor,det-counterfactual,DR_k3,DR,3,False,True,False,False
336,frontdoor,det-counterfactual,ED_k1,ED,1,False,True,False,False
336,frontdoor,det-counterfactual,ED_k2,ED,2,False,True,False,False
336,frontdoor,det-counterfactual,ED_k3,ED,3,False,True,False,False
336,frontdoor,det-counterfactual,FE_k1,FE,1,True,False,True,True
336,frontdoor,det-counterfactual,FE_k2,FE,2,True,True,False,False
337,frontdoor,ett,DR_k1,DR,1,False,True,False,False
337,frontdoor,ett,DR_k2,DR,2,False,True,False,False
337,frontdoor,ett,DR_k3,DR,3,False,True,False,False
337,frontdoor,ett,ED_k1,ED,1,False,True,False,False
337,frontdoor,ett,ED_k2,ED,2,False,True,False,False
337,frontdoor,ett,ED_k3,ED,3,False,True,False,False
337,frontdoor,ett,FE_k1,FE,1,True,True,False,True
337,frontdoor,ett,FE_k2,FE,2,True,True,False,True
338,frontdoor,det-counterfactual,DR_k1,DR,1,False,True,False,False
338,frontdoor,det-counterfactual,DR_k2,DR,2,False,True,False,False
338,frontdoor,det-counterfactual,DR_k3,DR,3,False,True,False,False
338,frontdoor,det-counterfactual,ED_k1,ED,1,False,True,False,False
338,frontdoor,det-counterfactual,ED_k2,ED,2,False,True,False,False
338,frontdoor,det-counterfactual,ED_k3,ED,3,False,True,False,False
338,frontdoor,det-counterfactual,FE_k1,FE,1,True,True,False,False
338,frontdoor,det-counterfactual,FE_k2,FE,2,True,True,False,False
339,frontdoor,nie,DR_k1,DR,1,False,True,False,False
339,frontdoor,nie,DR_k2,DR,2,False,True,False,False
339,frontdoor,nie,DR_k3,DR,3,False,True,False,False
339,frontdoor,nie,ED_k1,ED,1,False,False,False,False
339,frontdoor,nie,ED_k2,ED,2,False,True,False,False
339,frontdoor,nie,ED_k3,ED,3,False,True,False,False
339,frontdoor,nie,FE_k1,FE,1,True,False,True,True
339,frontdoor,nie,FE_k2,FE,2,True,True,False,False
340,frontdoor,nie,DR_k1,DR,1,False,True,False,False
340,frontdoor,nie,DR_k2,DR,2,False,True,False,False
340,frontdoor,nie,DR_k3,DR,3,False,True,False,False
340,frontdoor,nie,ED_k1,ED,1,False,False,False,False
340,frontdoor,nie,ED_k2,ED,2,False,True,False,False
340,frontdoor,nie,ED_k3,ED,3,False,True,False,False
340,frontdoor,nie,FE_k1,FE,1,True,False,True,True
340,frontdoor,nie,FE_k2,FE,2,True,True,False,False
341,frontdoor,nie,DR_k1,DR,1,False,True,False,False
341,frontdoor,nie,DR_k2,DR,2,False,True,False,False
341,frontdoor,nie,DR_k3,DR,3,False,True,False,False
341,frontdoor,nie,ED_k1,ED,1,False,True,False,False
341,frontdoor,nie,ED_k2,ED,2,False,True,False,False
341,frontdoor,nie,ED_k3,ED,3,False,True,False,False
341,frontdoor,nie,FE_k1,FE,1,True,False,True,True
341,frontdoor,nie,FE_k2,FE,2,True,True,False,False
342,mediation,marginal,DR_k1,DR,1,True,True,False,True
342,mediation,marginal,DR_k2,DR,2,False,True,False,False
342,mediation,marginal,DR_k3,DR,3,False,True,False,False
342,mediation,marginal,ED_k1,ED,1,False,True,False,False
342,mediation,marginal,ED_k2,ED,2,False,True,False,False
342,mediation,marginal,ED_k3,ED,3,False,True,False,False
343,mediation,correlation,DR_k1,DR,1,False,True,False,False
343,mediation,correlation,DR_k2,DR,2,False,True,False,False
343,mediation,correlation,DR_k3,DR,3,False,True,False,False
343,mediation,correlation,ED_k1,ED,1,True,True,False,True
343,mediation,correlation,ED_k2,ED,2,False,True,False,False
343,mediation,correlation,ED_k3,ED,3,False,True,False,False
344,mediation,marginal,DR_k1,DR,1,False,True,False,False
344,mediation,marginal,DR_k2,DR,2,False,True,False,False
344,mediation,marginal,DR_k3,DR,3,False,True,False,False
344,mediation,marginal,ED_k1,ED,1,True,True,False,True
344,mediation,marginal,ED_k2,ED,2,False,True,False,False
344,mediation,marginal,ED_k3,ED,3,False,True,False,False
345,mediation,marginal,DR_k1,DR,1,False,True,False,False
345,mediation,marginal,DR_k2,DR,2,False,True,False,False
345,mediation,marginal,DR_k3,DR,3,False,True,False,False
345,mediation,marginal,ED_k1,ED,1,True,True,False,True
345,mediation,marginal,ED_k2,ED,2,False,True,False,False
345,mediation,marginal,ED_k3,ED,3,False,True,False,False
346,mediation,marginal,DR_k1,DR,1,True,True,False,True
346,mediation,marginal,DR_k2,DR,2,False,True,False,False
346,mediation,marginal,DR_k3,DR,3,False,True,False,False
346,mediation,marginal,ED_k1,ED,1,True,True,False,True
346,mediation,marginal,ED_k2,ED,2,False,True,False,False
346,mediation,marginal,ED_k3,ED,3,False,True,False,False
347,mediation,marginal,DR_k1,DR,1,False,True,False,False
347,mediation,marginal,DR_k2,DR,2,False,True,False,False
347,mediation,marginal,DR_k3,DR,3,False,True,False,False
347,mediation,marginal,ED_k1,ED,1,True,True,False,True
347,mediation,marginal,ED_k2,ED,2,False,True,False,False
347,mediation,marginal,ED_k3,ED,3,False,True,False,False
348,mediation,correlation,DR_k1,DR,1,True,True,False,True
348,mediation,correlation,DR_k2,DR,2,False,True,False,False
348,mediation,correlation,DR_k3,DR,3,False,True,False,False
348,mediation,correlation,ED_k1,ED,1,True,True,False,True
348,mediation,correlation,ED_k2,ED,2,False,True,False,False
348,mediation,correlation,ED_k3,ED,3,False,True,False,False
349,mediation,marginal,DR_k1,DR,1,False,True,False,False
349,mediation,marginal,DR_k2,DR,2,False,True,False,False
349,mediation,marginal,DR_k3,DR,3,False,True,False,False
349,mediation,marginal,ED_k1,ED,1,True,True,False,True
349,mediation,marginal,ED_k2,ED,2,False,True,False,False
349,mediation,marginal,ED_k3,ED,3,False,True,False,False
350,mediation,marginal,DR_k1,DR,1,False,True,False,False
350,mediation,marginal,DR_k2,DR,2,False,True,False,False
350,mediation,marginal,DR_k3,DR,3,False,True,False,False
350,mediation,marginal,ED_k1,ED,1,True,True,False,True
350,mediation,marginal,ED_k2,ED,2,False,True,False,False
350,mediation,marginal,ED_k3,ED,3,False,True,False,False
351,mediation,correlation,DR_k1,DR,1,False,True,False,False
351,mediation,correlation,DR_k2,DR,2,False,True,False,False
351,mediation,correlation,DR_k3,DR,3,False,True,False,False
351,mediation,correlation,ED_k1,ED,1,True,True,False,True
351,mediation,correlation,ED_k2,ED,2,False,True,False,False
351,mediation,correlation,ED_k3,ED,3,False,True,False,False
352,mediation,correlation,DR_k1,DR,1,False,True,False,False
352,mediation,correlation,DR_k2,DR,2,False,True,False,False
352,mediation,correlation,DR_k3,DR,3,False,True,False,False
352,mediation,correlation,ED_k1,ED,1,True,True,False,True
352,mediation,correlation,ED_k2,ED,2,False,True,False,False
352,mediation,correlation,ED_k3,ED,3,False,True,False,False
353,mediation,correlation,DR_k1,DR,1,True,True,False,True
353,mediation,correlation,DR_k2,DR,2,False,True,False,False
353,mediation,correlation,DR_k3,DR,3,False,True,False,False
353,mediation,correlation,ED_k1,ED,1,True,True,False,True
353,mediation,correlation,ED_k2,ED,2,False,True,False,False
353,mediation,correlation,ED_k3,ED,3,False,True,False,False
354,mediation,marginal,DR_k1,DR,1,False,True,False,False
354,mediation,marginal,DR_k2,DR,2,False,True,False,False
354,mediation,marginal,DR_k3,DR,3,False,True,False,False
354,mediation,marginal,ED_k1,ED,1,False,True,False,False
354,mediation,marginal,ED_k2,ED,2,False,True,False,False
354,mediation,marginal,ED_k3,ED,3,False,True,False,False
355,mediation,marginal,DR_k1,DR,1,True,True,False,True
355,mediation,marginal,DR_k2,DR,2,False,True,False,False
355,mediation,marginal,DR_k3,DR,3,False,True,False,False
355,mediation,marginal,ED_k1,ED,1,True,True,False,True
355,mediation,marginal,ED_k2,ED,2,False,True,False,False
355,mediation,marginal,ED_k3,ED,3,False,True,False,False
356,mediation,correlation,DR_k1,DR,1,True,True,False,True
356,mediation,correlation,DR_k2,DR,2,False,True,False,False
356,mediation,correlation,DR_k3,DR,3,False,True,False,False
356,mediation,correlation,ED_k1,ED,1,True,True,False,True
356,mediation,correlation,ED_k2,ED,2,False,True,False,False
356,mediation,correlation,ED_k3,ED,3,False,True,False,False
357,mediation,correlation,DR_k1,DR,1,False,True,False,False
357,mediation,correlation,DR_k2,DR,2,False,True,False,False
357,mediation,correlation,DR_k3,DR,3,False,True,False,False
357,mediation,correlation,ED_k1,ED,1,False,True,False,False
357,mediation,correlation,ED_k2,ED,2,False,True,False,False
357,mediation,correlation,ED_k3,ED,3,False,True,False,False
358,mediation,correlation,DR_k1,DR,1,False,True,False,False
358,mediation,correlation,DR_k2,DR,2,False,True,False,False
358,mediation,correlation,DR_k3,DR,3,False,True,False,False
358,mediation,correlation,ED_k1,ED,1,True,True,False,True
358,mediation,correlation,ED_k2,ED,2,False,True,False,False
358,mediation,correlation,ED_k3,ED,3,False,True,False,False
359,mediation,marginal,DR_k1,DR,1,False,True,False,False
359,mediation,marginal,DR_k2,DR,2,False,True,False,False
359,mediation,marginal,DR_k3,DR,3,False,True,False,False
359,mediation,marginal,ED_k1,ED,1,False,True,False,False
359,mediation,marginal,ED_k2,ED,2,False,True,False,False
359,mediation,marginal,ED_k3,ED,3,False,True,False,False
360,mediation,marginal,DR_k1,DR,1,False,True,False,False
360,mediation,marginal,DR_k2,DR,2,False,True,False,False
360,mediation,marginal,DR_k3,DR,3,False,True,False,False
360,mediation,marginal,ED_k1,ED,1,False,True,False,False
360,mediation,marginal,ED_k2,ED,2,False,True,False,False
360,mediation,marginal,ED_k3,ED,3,False,True,False,False
361,mediation,backadj,DR_k1,DR,1,False,True,False,False
361,mediation,backadj,DR_k2,DR,2,False,True,False,False
361,mediation,backadj,DR_k3,DR,3,False,True,False,False
361,mediation,backadj,ED_k1,ED,1,False,True,False,False
361,mediation,backadj,ED_k2,ED,2,False,True,False,False
361,mediation,backadj,ED_k3,ED,3,False,True,False,False
362,mediation,ate,DR_k1,DR,1,False,True,False,False
362,mediation,ate,DR_k2,DR,2,False,True,False,False
362,mediation,ate,DR_k3,DR,3,False,True,False,False
362,mediation,ate,ED_k1,ED,1,True,True,False,True
362,mediation,ate,ED_k2,ED,2,False,True,False,False
362,mediation,ate,ED_k3,ED,3,False,True,False,False
363,mediation,backadj,DR_k1,DR,1,True,True,False,True
363,mediation,backadj,DR_k2,DR,2,False,True,False,False
363,mediation,backadj,DR_k3,DR,3,False,True,False,False
363,mediation,backadj,ED_k1,ED,1,True,True,False,True
363,mediation,backadj,ED_k2,ED,2,False,True,False,False
363,mediation,backadj,ED_k3,ED,3,False,True,False,False
364,mediation,backadj,DR_k1,DR,1,True,True,False,True
364,mediation,backadj,DR_k2,DR,2,False,True,False,False
364,mediation,backadj,DR_k3,DR,3,False,True,False,False
364,mediation,backadj,ED_k1,ED,1,True,True,False,True
364,mediation,backadj,ED_k2,ED,2,False,True,False,False
364,mediation,backadj,ED_k3,ED,3,False,True,False,False
365,mediation,backadj,DR_k1,DR,1,False,True,False,False
365,mediation,backadj,DR_k2,DR,2,False,True,False,False
365,mediation,backadj,DR_k3,DR,3,False,True,False,False
365,mediation,backadj,ED_k1,ED,1,True,True,False,True
365,mediation,backadj,ED_k2,ED,2,False,True,False,False
365,mediation,backadj,ED_k3,ED,3,False,True,False,False
366,mediation,backadj,DR_k1,DR,1,True,True,False,True
366,mediation,backadj,DR_k2,DR,2,False,True,False,False
366,mediation,backadj,DR_k3,DR,3,False,True,False,False
366,mediation,backadj,ED_k1,ED,1,True,True,False,True
366,mediation,backadj,ED_k2,ED,2,False,True,False,False
366,mediation,backadj,ED_k3,ED,3,False,True,False,False
367,mediation,backadj,DR_k1,DR,1,False,True,False,False
367,mediation,backadj,DR_k2,DR,2,False,True,False,False
367,mediation,backadj,DR_k3,DR,3,False,True,False,False
367,mediation,backadj,ED_k1,ED,1,True,True,False,True
367,mediation,backadj,ED_k2,ED,2,False,True,False,False
367,mediation,backadj,ED_k3,ED,3,False,True,False,False
368,mediation,ate,DR_k1,DR,1,False,True,False,False
368,mediation,ate,DR_k2,DR,2,False,True,False,False
368,mediation,ate,DR_k3,DR,3,False,True,False,False
368,mediation,ate,ED_k1,ED,1,False,True,False,False
368,mediation,ate,ED_k2,ED,2,False,True,False,False
368,mediation,ate,ED_k3,ED,3,False,True,False,False
369,mediation,ate,DR_k1,DR,1,True,True,False,True
369,mediation,ate,DR_k2,DR,2,False,True,False,False
369,mediation,ate,DR_k3,DR,3,False,True,False,False
369,mediation,ate,ED_k1,ED,1,True,True,False,True
369,mediation,ate,ED_k2,ED,2,False,True,False,False
369,mediation,ate,ED_k3,ED,3,False,True,False,False
370,mediation,ate,DR_k1,DR,1,False,True,False,False
370,mediation,ate,DR_k2,DR,2,False,True,False,False
370,mediation,ate,DR_k3,DR,3,False,True,False,False
370,mediation,ate,ED_k1,ED,1,False,True,False,False
370,mediation,ate,ED_k2,ED,2,False,True,False,False
370,mediation,ate,ED_k3,ED,3,False,True,False,False
371,mediation,ate,DR_k1,DR,1,True,True,False,True
371,mediation,ate,DR_k2,DR,2,False,True,False,False
371,mediation,ate,DR_k3,DR,3,False,True,False,False
371,mediation,ate,ED_k1,ED,1,True,True,False,True
371,mediation,ate,ED_k2,ED,2,False,True,False,False
371,mediation,ate,ED_k3,ED,3,False,True,False,False
372,mediation,backadj,DR_k1,DR,1,True,True,False,True
372,mediation,backadj,DR_k2,DR,2,False,True,False,False
372,mediation,backadj,DR_k3,DR,3,False,True,False,False
372,mediation,backadj,ED_k1,ED,1,False,True,False,False
372,mediation,backadj,ED_k2,ED,2,False,True,False,False
372,mediation,backadj,ED_k3,ED,3,False,True,False,False
373,mediation,backadj,DR_k1,DR,1,False,True,False,False
373,mediation,backadj,DR_k2,DR,2,False,True,False,False
373,mediation,backadj,DR_k3,DR,3,False,True,False,False
373,mediation,backadj,ED_k1,ED,1,True,True,False,True
373,mediation,backadj,ED_k2,ED,2,False,True,False,False
373,mediation,backadj,ED_k3,ED,3,False,True,False,False
374,mediation,ate,DR_k1,DR,1,True,True,False,True
374,mediation,ate,DR_k2,DR,2,False,True,False,False
374,mediation,ate,DR_k3,DR,3,False,True,False,False
374,mediation,ate,ED_k1,ED,1,True,True,False,True
374,mediation,ate,ED_k2,ED,2,False,True,False,False
374,mediation,ate,ED_k3,ED,3,False,True,False,False
375,mediation,ate,DR_k1,DR,1,True,True,False,True
375,mediation,ate,DR_k2,DR,2,False,True,False,False
375,mediation,ate,DR_k3,DR,3,False,True,False,False
375,mediation,ate,ED_k1,ED,1,True,True,False,True
375,mediation,ate,ED_k2,ED,2,False,True,False,False
375,mediation,ate,ED_k3,ED,3,False,True,False,False
376,mediation,ate,DR_k1,DR,1,False,True,False,False
376,mediation,ate,DR_k2,DR,2,False,True,False,False
376,mediation,ate,DR_k3,DR,3,False,True,False,False
376,mediation,ate,ED_k1,ED,1,True,True,False,True
376,mediation,ate,ED_k2,ED,2,False,True,False,False
376,mediation,ate,ED_k3,ED,3,False,True,False,False
377,mediation,backadj,DR_k1,DR,1,True,True,False,True
377,mediation,backadj,DR_k2,DR,2,False,True,False,False
377,mediation,backadj,DR_k3,DR,3,False,True,False,False
377,mediation,backadj,ED_k1,ED,1,False,True,False,False
377,mediation,backadj,ED_k2,ED,2,False,True,False,False
377,mediation,backadj,ED_k3,ED,3,False,True,False,False
378,mediation,ate,DR_k1,DR,1,False,True,False,False
378,mediation,ate,DR_k2,DR,2,False,True,False,False
378,mediation,ate,DR_k3,DR,3,False,True,False,False
378,mediation,ate,ED_k1,ED,1,False,True,False,False
378,mediation,ate,ED_k2,ED,2,False,True,False,False
378,mediation,ate,ED_k3,ED,3,False,True,False,False
379,mediation,backadj,DR_k1,DR,1,False,True,False,False
379,mediation,backadj,DR_k2,DR,2,False,True,False,False
379,mediation,backadj,DR_k3,DR,3,False,True,False,False
379,mediation,backadj,ED_k1,ED,1,False,True,False,False
